src,dest,EdgeType
6446,6809,Gene-Prot-Gene-Prot
6446,6909,Gene-Prot-Gene-Prot
6446,6910,Gene-Prot-Gene-Prot
6446,6911,Gene-Prot-Gene-Prot
6446,8199,Gene-Prot-Gene-Prot
6446,8306,Gene-Prot-Gene-Prot
6447,6448,Gene-Prot-Gene-Prot
6447,7717,Gene-Prot-Gene-Prot
6447,7718,Gene-Prot-Gene-Prot
6447,7719,Gene-Prot-Gene-Prot
6447,7720,Gene-Prot-Gene-Prot
6447,7988,Gene-Prot-Gene-Prot
6447,7989,Gene-Prot-Gene-Prot
6447,7990,Gene-Prot-Gene-Prot
6448,7717,Gene-Prot-Gene-Prot
6448,7718,Gene-Prot-Gene-Prot
6448,7719,Gene-Prot-Gene-Prot
6448,7720,Gene-Prot-Gene-Prot
6449,6450,Gene-Prot-Gene-Prot
6449,8162,Gene-Prot-Gene-Prot
6449,8327,Gene-Prot-Gene-Prot
6450,7105,Gene-Prot-Gene-Prot
6450,7108,Gene-Prot-Gene-Prot
6450,7109,Gene-Prot-Gene-Prot
6450,7110,Gene-Prot-Gene-Prot
6450,7113,Gene-Prot-Gene-Prot
6450,7115,Gene-Prot-Gene-Prot
6450,7116,Gene-Prot-Gene-Prot
6450,7117,Gene-Prot-Gene-Prot
6450,7118,Gene-Prot-Gene-Prot
6450,7119,Gene-Prot-Gene-Prot
6450,7120,Gene-Prot-Gene-Prot
6450,7121,Gene-Prot-Gene-Prot
6450,7122,Gene-Prot-Gene-Prot
6450,7123,Gene-Prot-Gene-Prot
6450,7124,Gene-Prot-Gene-Prot
6450,7125,Gene-Prot-Gene-Prot
6450,7126,Gene-Prot-Gene-Prot
6450,7127,Gene-Prot-Gene-Prot
6450,7128,Gene-Prot-Gene-Prot
6450,7129,Gene-Prot-Gene-Prot
6450,7130,Gene-Prot-Gene-Prot
6450,7131,Gene-Prot-Gene-Prot
6450,7835,Gene-Prot-Gene-Prot
6450,7843,Gene-Prot-Gene-Prot
6456,7552,Gene-Prot-Gene-Prot
6456,7553,Gene-Prot-Gene-Prot
6457,8089,Gene-Prot-Gene-Prot
6458,6782,Gene-Prot-Gene-Prot
6458,6934,Gene-Prot-Gene-Prot
6458,6959,Gene-Prot-Gene-Prot
6458,6962,Gene-Prot-Gene-Prot
6458,6963,Gene-Prot-Gene-Prot
6458,6964,Gene-Prot-Gene-Prot
6458,7017,Gene-Prot-Gene-Prot
6458,7018,Gene-Prot-Gene-Prot
6458,7019,Gene-Prot-Gene-Prot
6458,7020,Gene-Prot-Gene-Prot
6458,7029,Gene-Prot-Gene-Prot
6458,7030,Gene-Prot-Gene-Prot
6458,7032,Gene-Prot-Gene-Prot
6458,7276,Gene-Prot-Gene-Prot
6458,7353,Gene-Prot-Gene-Prot
6458,7426,Gene-Prot-Gene-Prot
6458,7430,Gene-Prot-Gene-Prot
6458,7627,Gene-Prot-Gene-Prot
6458,7699,Gene-Prot-Gene-Prot
6458,7744,Gene-Prot-Gene-Prot
6458,7745,Gene-Prot-Gene-Prot
6458,7796,Gene-Prot-Gene-Prot
6458,7797,Gene-Prot-Gene-Prot
6458,8316,Gene-Prot-Gene-Prot
6459,7889,Gene-Prot-Gene-Prot
6459,7890,Gene-Prot-Gene-Prot
6460,7889,Gene-Prot-Gene-Prot
6460,7890,Gene-Prot-Gene-Prot
6460,8028,Gene-Prot-Gene-Prot
6461,8089,Gene-Prot-Gene-Prot
6462,8089,Gene-Prot-Gene-Prot
6463,8089,Gene-Prot-Gene-Prot
6464,7214,Gene-Prot-Gene-Prot
6464,7435,Gene-Prot-Gene-Prot
6464,7648,Gene-Prot-Gene-Prot
6464,7735,Gene-Prot-Gene-Prot
6464,8089,Gene-Prot-Gene-Prot
6464,8123,Gene-Prot-Gene-Prot
6464,8124,Gene-Prot-Gene-Prot
6465,6431,Gene-Prot-Gene-Prot
6465,6432,Gene-Prot-Gene-Prot
6465,6433,Gene-Prot-Gene-Prot
6465,6438,Gene-Prot-Gene-Prot
6465,6439,Gene-Prot-Gene-Prot
6465,6440,Gene-Prot-Gene-Prot
6465,6521,Gene-Prot-Gene-Prot
6465,6706,Gene-Prot-Gene-Prot
6465,6707,Gene-Prot-Gene-Prot
6465,6920,Gene-Prot-Gene-Prot
6465,6933,Gene-Prot-Gene-Prot
6465,6954,Gene-Prot-Gene-Prot
6465,6955,Gene-Prot-Gene-Prot
6465,6956,Gene-Prot-Gene-Prot
6465,6957,Gene-Prot-Gene-Prot
6465,6960,Gene-Prot-Gene-Prot
6465,7029,Gene-Prot-Gene-Prot
6465,7079,Gene-Prot-Gene-Prot
6465,7202,Gene-Prot-Gene-Prot
6465,7203,Gene-Prot-Gene-Prot
6465,7204,Gene-Prot-Gene-Prot
6465,7205,Gene-Prot-Gene-Prot
6465,7209,Gene-Prot-Gene-Prot
6465,7490,Gene-Prot-Gene-Prot
6465,7491,Gene-Prot-Gene-Prot
6465,7492,Gene-Prot-Gene-Prot
6465,7493,Gene-Prot-Gene-Prot
6465,7494,Gene-Prot-Gene-Prot
6465,7541,Gene-Prot-Gene-Prot
6465,7715,Gene-Prot-Gene-Prot
6465,7716,Gene-Prot-Gene-Prot
6465,7724,Gene-Prot-Gene-Prot
6465,7801,Gene-Prot-Gene-Prot
