gene_name,R1105988,R1262106,R1287407,R1489314,R1531359,R1617674,R1710143,R1822146,R2079629,R2111091,R2516394,R2575548,R2624931,R2678902,R2716798,R2721311,R2731324,R2731764,R2803490,R3008520,R3257830,R3408213,R3477250,R3535957,R3739042,R3740754,R3741788,R3757880,R4119160,R4147686,R4276053,R4531942,R4917253,R5177066,R5211056,R5369295,R5449861,R5546461,R5766881,R5789564,R6114572,R6132310,R6476704,R6759986,R6847727,R6862468,R7025378,R7295303,R7738727,R7791442,R7876628,R7881801,R7959406,R8444624,R8457289,R8724814,R8845676,R8937093,R9354381,R9489952,R9596785,R9680160,R9781891,R9936070
AIFM2,0.2792163333333333,0.2620256666666666,0.2730476666666666,0.2993376666666666,0.3288393333333333,0.3456483333333333,0.291755,0.3155516666666667,0.3173423333333333,0.3897736666666667,0.3655513333333333,0.2883446666666667,0.2390643333333333,0.289708,0.3743533333333333,0.3305296666666666,0.3877176666666666,0.2917373333333333,0.2910606666666667,0.3031569999999999,0.3327389999999999,0.2729333333333333,0.2669646666666667,0.2991846666666666,0.2449843333333333,0.34254,0.3293303333333333,0.3046636666666666,0.348367,0.3904736666666666,0.3910366666666666,0.3195619999999999,0.2576396666666666,0.313339,0.3573053333333333,0.2925553333333333,0.2547816666666667,0.2918566666666666,0.3446426666666666,0.3344103333333333,0.241241,0.2941126666666667,0.3017246666666667,0.3082603333333333,0.2866903333333333,0.3087246666666667,0.349868,0.342776,0.3180766666666667,0.3697923333333333,0.249576,0.273784,0.327316,0.2533066666666666,0.3145966666666666,0.2747703333333333,0.3801583333333333,0.351272,0.2895439999999999,0.2967706666666667,0.2644546666666666,0.322946,0.2908653333333333,0.3593763333333333
ATM,0.2484289999999999,0.30491,0.3613159999999999,0.3545299999999999,0.3587235,0.340029,0.31462,0.376306,0.3563865,0.3434825,0.357987,0.3420705,0.341349,0.316388,0.3271975,0.3610549999999999,0.3584425,0.3335345,0.369469,0.359452,0.323623,0.3475425,0.34081,0.3968915,0.337963,0.3341725,0.3342064999999999,0.348423,0.3633234999999999,0.3124475,0.366575,0.3202115,0.349925,0.3315415,0.371472,0.3508929999999999,0.356052,0.314349,0.3353475,0.3330885,0.334173,0.347232,0.3488885,0.329673,0.369402,0.3160655,0.349025,0.357085,0.379957,0.3614205,0.3444569999999999,0.335712,0.375669,0.366643,0.34771,0.3306675,0.351979,0.385558,0.3557765,0.352506,0.3733495,0.3531745,0.3317455,0.3662395
ATR,0.050504,0.0440281428571428,0.0293658571428571,0.04199,0.0411265714285714,0.0568182857142857,0.0533452857142857,0.0469298571428571,0.0413814285714285,0.0436765714285714,0.039484,0.0393172857142857,0.0423718571428571,0.045532,0.0286437142857142,0.0277181428571428,0.0377081428571428,0.0329807142857142,0.0348727142857142,0.0427955714285714,0.0369722857142857,0.0412241428571428,0.0361371428571428,0.0405858571428571,0.0414508571428571,0.0328458571428571,0.0444858571428571,0.0365777142857142,0.0429932857142857,0.03787,0.0353284285714285,0.0386834285714285,0.0435538571428571,0.0481724285714285,0.031072,0.0288428571428571,0.0358012857142857,0.0394657142857142,0.0374452857142857,0.0373435714285714,0.0366687142857142,0.0376461428571428,0.0314844285714285,0.0345651428571428,0.0468438571428571,0.0454891428571428,0.0334934285714285,0.035483,0.0346347142857142,0.049415,0.039904,0.0390605714285714,0.0368455714285714,0.043718,0.0444878571428571,0.0234205714285714,0.0449997142857142,0.0354062857142857,0.0419947142857142,0.0407987142857142,0.0434378571428571,0.047041,0.0450177142857142,0.0336934285714285
CACNA2D2,0.0185986,0.0110725999999999,0.0095934,0.0082514,0.0089544,0.018194,0.0128542,0.0119264,0.0094914,0.0087908,0.00673,0.0083304,0.0128746,0.0115496,0.0021844,0.005113,0.00686,0.0068004,0.0055934,0.0082908,0.0032046,0.0104123999999999,0.0073394,0.012508,0.0161136,0.0084664,0.0154146,0.007483,0.0070318,0.0040378,0.0091608,0.0086292,0.0115684,0.0175032,0.0083616,0.0089424,0.0108694,0.0092658,0.0114386,0.00791,0.0119124,0.0078954,0.0096524,0.0067862,0.0179773999999999,0.0076222,0.0169908,0.010601,0.008322,0.0161317999999999,0.0092602,0.0121883999999999,0.0054906,0.0189566,0.0153276,0.0055648,0.0132522,0.0029346,0.0191088,0.0064924,0.0131684,0.0090964,0.0185786,0.008653
CACNA2D4,0.791896,0.8207106666666667,0.7872720000000001,0.8006046666666666,0.8071666666666667,0.8085233333333334,0.805272,0.813603,0.821022,0.8095186666666666,0.787713,0.8057706666666666,0.804539,0.7815726666666666,0.8496183333333334,0.8211216666666666,0.8303036666666667,0.8261246666666667,0.789432,0.7711593333333333,0.8034743333333333,0.8233583333333333,0.7816673333333334,0.7764510000000001,0.7893886666666666,0.8036633333333333,0.7782756666666666,0.774565,0.784557,0.7945703333333333,0.7997453333333334,0.8118986666666667,0.7522393333333334,0.7604526666666667,0.825291,0.8079903333333333,0.8298010000000001,0.7979803333333333,0.781321,0.827074,0.7612549999999999,0.7950156666666667,0.8301876666666667,0.8307313333333334,0.7925923333333333,0.7666910000000001,0.8288880000000001,0.7999713333333333,0.8010866666666666,0.8214503333333333,0.759778,0.773104,0.8048176666666667,0.7892063333333333,0.7734413333333334,0.8233176666666667,0.824731,0.8059643333333333,0.8183006666666666,0.8165646666666667,0.7715666666666667,0.7670013333333333,0.8125326666666667,0.8100166666666667
CACNB4,0.0660208571428571,0.0601338571428571,0.0445182857142857,0.0481934285714285,0.0607024285714285,0.0589418571428571,0.0732031428571428,0.0665675714285714,0.0663332857142857,0.0660012857142857,0.067286,0.0570784285714285,0.0735694285714285,0.0572821428571428,0.0451908571428571,0.046069,0.0534208571428571,0.067259,0.0584002857142857,0.0708918571428571,0.0535664285714285,0.0714084285714285,0.051732,0.0727355714285714,0.0647598571428571,0.0466081428571428,0.083949,0.0724555714285714,0.0723181428571428,0.0575978571428571,0.0473077142857142,0.0612181428571428,0.0910115714285714,0.0859627142857143,0.063032,0.0524812857142857,0.0544754285714285,0.048784,0.0470218571428571,0.0562848571428571,0.0774162857142857,0.0642098571428571,0.044825,0.0565378571428571,0.0536485714285714,0.0548335714285714,0.0699284285714285,0.045911,0.0573194285714285,0.0639765714285714,0.0610622857142857,0.0654658571428571,0.0518455714285714,0.0758738571428571,0.066368,0.0351275714285714,0.0615875714285714,0.0448132857142857,0.057266,0.0637524285714285,0.0743952857142857,0.0499865714285714,0.0847824285714285,0.058802
CACNG1,0.9005663333333334,0.9071333333333332,0.902836,0.8939689999999999,0.8963993333333334,0.837789,0.8869243333333333,0.8959476666666667,0.919491,0.8928233333333333,0.8578103333333335,0.8799726666666666,0.9066843333333332,0.8744350000000001,0.9043536666666666,0.9074796666666668,0.9396913333333332,0.9034853333333334,0.8752403333333333,0.8553670000000001,0.8904153333333333,0.886264,0.910371,0.899506,0.8500723333333333,0.8957106666666667,0.8976393333333332,0.8987616666666667,0.8972559999999999,0.9108093333333334,0.938908,0.913756,0.8512593333333335,0.8852363333333333,0.8872983333333333,0.9057376666666668,0.8848163333333333,0.8921913333333333,0.8885023333333333,0.9221193333333332,0.8832746666666665,0.871001,0.8933206666666668,0.8968836666666666,0.8586483333333333,0.8969013333333334,0.919582,0.918182,0.900026,0.8810399999999999,0.8904903333333333,0.846782,0.927403,0.8622996666666666,0.8750716666666666,0.922187,0.8959830000000001,0.90985,0.8905496666666667,0.903189,0.8746253333333334,0.9019716666666668,0.90062,0.9082576666666666
CACNG5,0.128445,0.170077,0.148831,0.203824,0.151267,0.141539,0.1642,0.153596,0.132917,0.156556,0.184506,0.184069,0.167599,0.156484,0.143222,0.151039,0.141484,0.13601,0.160115,0.155834,0.200816,0.180168,0.178815,0.162034,0.142844,0.142395,0.159102,0.16829,0.12223,0.156311,0.136914,0.144344,0.162391,0.17165,0.135509,0.118924,0.162978,0.193844,0.140154,0.158101,0.185315,0.137619,0.090405,0.108343,0.193713,0.183072,0.159775,0.134874,0.193493,0.198386,0.116067,0.140606,0.143197,0.133376,0.160779,0.118322,0.157233,0.14385,0.15861,0.136815,0.14711,0.185888,0.137521,0.127704
CACNG6,0.643329,0.692068,0.6510773333333333,0.6941223333333334,0.7033146666666666,0.66824,0.6913156666666667,0.669598,0.667377,0.7032126666666666,0.6882173333333332,0.7006636666666667,0.6896196666666666,0.6784266666666667,0.7079943333333333,0.691545,0.7026343333333335,0.7090243333333334,0.6764420000000001,0.6951596666666666,0.681181,0.6685840000000001,0.703107,0.6711993333333334,0.659642,0.6720293333333333,0.6904306666666667,0.6740303333333334,0.648538,0.6832453333333334,0.7326773333333333,0.6860156666666667,0.6698323333333334,0.65876,0.6896336666666666,0.6997289999999999,0.703944,0.6917683333333334,0.6773566666666667,0.706181,0.6541573333333334,0.6679466666666668,0.6683523333333333,0.7014513333333333,0.650455,0.652791,0.7462263333333333,0.7172466666666667,0.7265293333333332,0.7277906666666666,0.670262,0.603388,0.6875153333333334,0.6918383333333334,0.6939796666666668,0.6765319999999999,0.6867796666666667,0.677902,0.6985936666666667,0.6700683333333334,0.6854970000000001,0.6953876666666666,0.6640666666666667,0.6705206666666667
CARD16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
