gene_name,R1105988,R1262106,R1287407,R1489314,R1531359,R1617674,R1710143,R1822146,R2079629,R2111091,R2516394,R2575548,R2624931,R2678902,R2716798,R2721311,R2731324,R2731764,R2803490,R3008520,R3257830,R3408213,R3477250,R3535957,R3739042,R3740754,R3741788,R3757880,R4119160,R4147686,R4276053,R4531942,R4917253,R5177066,R5211056,R5369295,R5449861,R5546461,R5766881,R5789564,R6114572,R6132310,R6476704,R6759986,R6847727,R6862468,R7025378,R7295303,R7738727,R7791442,R7876628,R7881801,R7959406,R8444624,R8457289,R8724814,R8845676,R8937093,R9354381,R9489952,R9596785,R9680160,R9781891,R9936070
AIFM2,0.0,0.0,0.359863215500883,0.0,0.0,0.0,0.192035939644222,0.0,0.276199324880554,-0.183337133219237,0.320538266021887,0.0527020424686704,-0.0670820736498006,0.239956500952284,0.209735537469074,0.290798755012467,0.32768252284021,0.189342755463,0.0732138423211254,0.0813824088173442,0.0,-0.0078185497244878,0.0,0.134764275173187,0.0,0.0,0.0,0.0,0.283545735988455,0.211126855293537,0.0,0.0225559338549564,0.0,0.0,0.204074992426261,-0.112435426127109,-0.0388951563037674,0.243128712437878,0.13162636841885,0.0334276795460975,0.184012346386688,0.329395620755183,0.0,-0.184358590812692,0.16423615729607,0.224320666129451,0.0,0.321855000254948,0.151966259378685,0.248997715697681,0.106762170329742,0.220979651210646,0.0,0.242960513468742,0.0,0.0,0.279771763877956,0.181997755731192,0.0985340739698152,0.292044467580717,0.0,0.325928125970925,0.178712721653212,0.0
ATM,-0.111662678029186,0.0,0.228047008619474,0.0,0.0,0.0251969542382251,0.0939045355676217,0.0,0.0,-0.191524790464134,0.0,-0.0678712463674126,0.0,0.0,0.0520711629584949,0.0291037166425422,0.0,-0.0065681619782104,-0.0462143984023122,0.0,0.0,0.0468015533507845,0.0,0.0005367045916684,0.0,0.0,0.0260062078107682,0.0,-0.0460712873227691,-0.0522906131650467,0.0,0.0,0.0079441813311365,0.0,0.0,-0.0137766463042149,0.0,0.0,0.252419638877169,0.168657649779753,0.0643210833597677,0.0355439442033474,0.0,0.0,0.0,0.0,0.49581116396201,0.0184725492405273,0.0,0.0245626911805492,0.247412635145686,-0.617146802428637,0.0,0.0,0.0884827691709927,0.0,0.0,0.099049732907811,-0.065312997153144,0.0,0.0,0.0,-0.0873918710963667,0.0
ATR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CACNA2D2,-0.0923439573153111,-0.211926800242958,-0.189812043497887,-0.398912836205181,-0.195207657082608,-0.219827374091892,-0.19793528034722,-0.237475003286156,-0.246315678184723,-0.147478451104361,-0.167110553046002,-0.323863143255604,-0.0432173325279551,-0.235148538884723,-0.200698806334743,-0.224949446252582,-0.188860148147279,-0.330732760381282,-0.25215131564975,-0.216696653981227,-0.226839972718046,-0.133360751798784,-0.226921415133278,-0.104711496603984,-0.202089834733583,-0.183646691482672,-0.293978553374406,-0.358947111384078,-0.253444059753798,-0.0801186428918453,-0.286655864366009,-0.216996790920622,-0.185980019947705,-0.172485732670778,0.332587256482791,-0.188815726563563,-0.186430582101493,-0.303156684107667,-0.267217074151362,-0.172386150043297,-0.31025326318764,-0.154300705993272,-0.176129798801102,-0.233795459397387,0.0810187423692714,-0.215028710834243,-0.194895540513768,-0.120214678424816,-0.132182042839801,-0.283393965357096,-0.262682296372587,-0.142511024392883,-0.194844802834077,-0.208090864404747,-0.264830677840232,-0.197445866547547,-0.13478876284641,-0.0461131124638211,-0.242108701046756,0.0115652319103323,-0.318310615178982,-0.381369315371634,-0.330961219053355,-0.303181096741501
CACNA2D4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CACNB4,-0.437343490324516,-0.451980797430788,-0.466212535375998,-0.513299417385014,-0.494686407308055,-0.476545817088603,-0.478007294248298,-0.430121199183381,-0.547162661460829,-0.510768139335912,-0.451605391815991,-0.505207617107394,-0.466213301286305,-0.489350316954277,-0.524835465065527,-0.536812184100151,-0.46428338984567,-0.439181664571761,-0.411909321860457,-0.486049929070796,-0.526224825137041,-0.474237534511606,-0.530186991323426,-0.468095128084297,-0.534626796800966,-0.536800977068478,-0.404387157513554,-0.496732554304382,-0.436210486002348,-0.505934808408653,-0.50893443792815,-0.428749870381398,-0.423016264184888,-0.440700418473669,-0.0980402354387339,-0.466922997830697,-0.462252415351511,-0.487453455470731,-0.44833507917562,-0.54635235061875,-0.504432327479664,-0.473373188346809,-0.487621098162742,-0.49529782083904,-0.428381416114406,-0.407769849356214,-0.565630615465846,-0.368148746041402,-0.464733561563868,-0.483333219152319,-0.479443793897026,-0.475093438120752,-0.451159780116712,-0.466287758899656,-0.520175729045348,-0.472594176453382,-0.507957354493519,-0.510509060630539,-0.449914611869518,-0.453780741863125,-0.584612375469758,-0.631382444582195,-0.539306851255466,-0.504666747170549
CACNG1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CACNG5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CACNG6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CARD16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
