gene_name,R1042011,R1218460,R1407047,R1660726,R1743384,R1924801,R2045909,R2237803,R2373966,R2455930,R2494273,R2543886,R2880377,R2881301,R3143439,R3176125,R3368249,R3811781,R3922205,R3978789,R4260171,R4527133,R4641987,R5234179,R5374583,R5541746,R5656511,R5739959,R5850046,R5907586,R5927382,R5973191,R6001210,R6058053,R6108690,R6231758,R6267541,R6292415,R6392007,R6665276,R6698302,R6743664,R6751504,R6765868,R6879714,R7143693,R7325259,R7483736,R7796947,R7911202,R7915228,R8044591,R8155560,R8293796,R8466373,R8759568,R8774534,R9072353,R9101940,R9127940,R9330569,R9419876,R9598418,R9904978
AIFM2,0.1757966666666666,0.193662,0.126532,0.2612963333333333,0.175844,0.1466229999999999,0.1696113333333333,0.2023666666666666,0.1131756666666666,0.230112,0.226841,0.16509,0.1823326666666666,0.2080613333333333,0.1367896666666666,0.1984636666666666,0.1998626666666666,0.2633506666666667,0.2013726666666666,0.174374,0.1615386666666666,0.184485,0.228533,0.1266733333333333,0.1535586666666666,0.1987663333333333,0.1128893333333333,0.223401,0.152842,0.1715763333333333,0.146135,0.2138356666666666,0.1161636666666666,0.1888413333333333,0.2303113333333333,0.150416,0.170894,0.185992,0.184532,0.1841696666666666,0.237841,0.210302,0.203751,0.2166333333333333,0.2384863333333333,0.1705593333333333,0.131234,0.1775733333333333,0.2519473333333333,0.171548,0.182866,0.1344576666666666,0.120271,0.191396,0.129234,0.1664023333333333,0.1697959999999999,0.1335403333333333,0.1905733333333333,0.171644,0.1911816666666666,0.1831053333333333,0.1845136666666667,0.123137
ATM,0.6468,0.702503,0.634556,0.682697,0.718842,0.69602,0.689486,0.68937,0.722597,0.642701,0.697137,0.703457,0.688463,0.717925,0.714325,0.742123,0.698538,0.712282,0.717996,0.661144,0.587045,0.716972,0.5672,0.672514,0.71139,0.604775,0.660419,0.662169,0.676445,0.640892,0.661483,0.718725,0.708955,0.665133,0.660628,0.735311,0.750149,0.702322,0.662187,0.656523,0.510419,0.677213,0.604762,0.724027,0.715257,0.672056,0.702375,0.659587,0.70824,0.766926,0.636863,0.705552,0.66707,0.681204,0.667839,0.698609,0.597875,0.64379,0.645969,0.690675,0.645447,0.620659,0.622922,0.674934
ATR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CACNA2D2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CACNA2D4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CACNB4,0.121005,0.118314,0.132583,0.134799,0.1365975,0.1320345,0.1209385,0.204533,0.1035915,0.1318935,0.1554025,0.121358,0.127045,0.130633,0.116046,0.1234374999999999,0.117972,0.1388309999999999,0.182275,0.1594829999999999,0.1163325,0.1178485,0.1058465,0.130023,0.12119,0.130211,0.1209494999999999,0.1321025,0.1515945,0.1243875,0.1399405,0.128821,0.1001175,0.1201355,0.14817,0.197107,0.201645,0.115348,0.1364395,0.1323185,0.12804,0.1242655,0.1077265,0.158516,0.1311179999999999,0.094135,0.110242,0.1323695,0.1335055,0.13209,0.1682415,0.1297765,0.140783,0.143787,0.144788,0.137047,0.1116849999999999,0.1157219999999999,0.1265425,0.1174105,0.148679,0.1312935,0.150976,0.1143995
CACNG1,0.793851,0.737306,0.7887299999999999,0.8127655,0.773225,0.7802899999999999,0.8037905000000001,0.8213425000000001,0.803941,0.766365,0.798748,0.7380055000000001,0.7811645,0.82745,0.75731,0.784443,0.817914,0.794273,0.7953760000000001,0.8137985,0.7865255,0.839145,0.8016559999999999,0.806254,0.779424,0.788582,0.7701629999999999,0.7889660000000001,0.7754795,0.7900940000000001,0.8200295,0.790909,0.8372809999999999,0.7735885,0.7966735,0.76423,0.73124,0.783832,0.7811655,0.8284480000000001,0.7812790000000001,0.793492,0.8211649999999999,0.7868455,0.8194435,0.7967125,0.8164264999999999,0.8035159999999999,0.7798309999999999,0.7724395,0.7793775000000001,0.7331175,0.7641775,0.7931655,0.8095085,0.822794,0.8069275,0.701032,0.7926599999999999,0.7858609999999999,0.825514,0.8266095,0.8210245,0.801396
CACNG5,0.822873,0.826336,0.8444,0.848035,0.826047,0.872968,0.879119,0.804561,0.860342,0.849966,0.839343,0.880384,0.852355,0.864969,0.835845,0.858652,0.817547,0.850477,0.820377,0.828216,0.834892,0.892014,0.885151,0.847035,0.77832,0.867137,0.851974,0.856864,0.827728,0.854567,0.830891,0.866529,0.828401,0.84318,0.844255,0.847161,0.73087,0.84197,0.793854,0.864879,0.867527,0.820423,0.860173,0.863378,0.860475,0.833753,0.845788,0.855543,0.816659,0.850169,0.827139,0.848848,0.846726,0.838743,0.84202,0.86071,0.843062,0.828237,0.850919,0.861331,0.830307,0.856395,0.837766,0.822227
CACNG6,0.764915,0.557344,0.707435,0.692466,0.732457,0.740434,0.779352,0.700358,0.79061,0.794753,0.731816,0.73564,0.755715,0.752707,0.803002,0.714743,0.807894,0.765003,0.762325,0.764199,0.849124,0.811194,0.77513,0.79545,0.68044,0.747254,0.744187,0.769249,0.77819,0.812553,0.759475,0.674895,0.758048,0.739581,0.722995,0.778245,0.681851,0.767539,0.744036,0.785607,0.787854,0.7404,0.733808,0.735779,0.656828,0.781053,0.827048,0.691637,0.740773,0.872352,0.70184,0.758666,0.756576,0.791162,0.794796,0.796772,0.656708,0.748769,0.745286,0.837932,0.799325,0.759011,0.727579,0.710673
CARD16,0.566576,0.545759,0.577913,0.496814,0.543706,0.529979,0.577437,0.518719,0.608792,0.540267,0.526163,0.575832,0.529226,0.636102,0.578719,0.483117,0.557056,0.523832,0.56157,0.57486,0.551291,0.63083,0.571256,0.566297,0.51978,0.526757,0.563618,0.54476,0.533434,0.616013,0.588407,0.60017,0.572774,0.589008,0.535318,0.490837,0.471494,0.575785,0.530779,0.62053,0.657083,0.552185,0.614521,0.526806,0.597003,0.59558,0.554378,0.483536,0.575315,0.496643,0.539436,0.507473,0.634999,0.570662,0.508768,0.525273,0.561946,0.521921,0.62855,0.562777,0.566016,0.582358,0.555923,0.58569
