gene_name,R1042011,R1218460,R1407047,R1660726,R1743384,R1924801,R2045909,R2237803,R2373966,R2455930,R2494273,R2543886,R2880377,R2881301,R3143439,R3176125,R3368249,R3811781,R3922205,R3978789,R4260171,R4527133,R4641987,R5234179,R5374583,R5541746,R5656511,R5739959,R5850046,R5907586,R5927382,R5973191,R6001210,R6058053,R6108690,R6231758,R6267541,R6292415,R6392007,R6665276,R6698302,R6743664,R6751504,R6765868,R6879714,R7143693,R7325259,R7483736,R7796947,R7911202,R7915228,R8044591,R8155560,R8293796,R8466373,R8759568,R8774534,R9072353,R9101940,R9127940,R9330569,R9419876,R9598418,R9904978
AIFM2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CACNA2D2,0.891143,0.876128,0.872262,0.886509,0.880765,0.898962,0.899346,0.888537,0.909799,0.864867,0.901257,0.887415,0.893321,0.892616,0.884679,0.882441,0.894536,0.902607,0.888359,0.888481,0.868977,0.914551,0.89983,0.884764,0.873888,0.87625,0.885112,0.850842,0.884481,0.880922,0.896269,0.88716,0.905532,0.884082,0.887622,0.879866,0.914403,0.916918,0.879958,0.909152,0.887018,0.856496,0.895918,0.887784,0.904717,0.884958,0.880856,0.868794,0.891803,0.899605,0.877026,0.891419,0.878027,0.904019,0.930986,0.881247,0.897333,0.869812,0.890242,0.907174,0.887644,0.903138,0.893755,0.87677
CACNA2D4,0.865183,0.8058122000000001,0.8518854000000001,0.8287205999999999,0.8638235999999999,0.8792719999999999,0.8341166,0.8396041999999999,0.897072,0.8767444,0.8640478,0.7791724,0.879655,0.8975044000000001,0.8708204,0.8454802000000001,0.8400842000000001,0.868323,0.7707664000000001,0.8575874000000001,0.8131342,0.8058945999999999,0.8810777999999999,0.8827184000000001,0.788972,0.8717976000000001,0.8179919999999999,0.880522,0.8495728,0.8539344,0.879777,0.8847778,0.8977587999999999,0.8162762000000001,0.8696346,0.881132,0.8553560000000001,0.8795382,0.8394373999999999,0.8886238000000001,0.8681749999999999,0.8599344,0.8982789999999999,0.8789118,0.8206355999999999,0.8333522,0.850868,0.8644052,0.7961762,0.8091804,0.8560078000000001,0.7787694000000001,0.8441202000000001,0.8569202,0.8705042000000001,0.8822112000000001,0.8211874,0.7894135999999999,0.8470216,0.8904216,0.8678509999999999,0.8643689999999999,0.8662586000000001,0.8549892
CACNB4,0.925582,0.912627,0.923322,0.897678,0.958375,0.898346,0.937282,0.936955,0.910947,0.861643,0.915549,0.924395,0.906178,0.954129,0.933467,0.896127,0.950425,0.920085,0.943794,0.914315,0.895849,0.895475,0.917341,0.926071,0.856859,0.933787,0.877361,0.978898,0.886303,0.929891,0.92559,0.949811,0.933771,0.911252,0.9643,0.963593,0.875987,0.925278,0.852188,0.95913,0.949344,0.879951,0.958723,0.953373,0.914718,0.888774,0.91268,0.886145,0.896659,0.952197,0.920383,0.972725,0.889519,0.936786,0.943367,0.901287,0.959537,0.96163,0.901554,0.979664,0.949695,0.924115,0.916459,0.9213
CACNG1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CACNG5,0.4567783333333333,0.425095,0.4403956666666667,0.4823223333333333,0.4518189999999999,0.4219023333333333,0.432405,0.4520786666666667,0.488941,0.4700563333333333,0.452684,0.4445486666666666,0.461392,0.4966273333333333,0.4709136666666667,0.432204,0.4625756666666666,0.506931,0.401974,0.4406023333333333,0.4264033333333334,0.4906896666666666,0.4684569999999999,0.4561806666666666,0.4199856666666666,0.425822,0.4504656666666666,0.4898326666666666,0.426531,0.4714396666666666,0.4840576666666666,0.4735153333333333,0.46905,0.4879333333333333,0.4699296666666666,0.4146579999999999,0.4326606666666666,0.485498,0.4692260000000001,0.4490913333333333,0.4540566666666666,0.4394616666666667,0.4683656666666667,0.479184,0.4704873333333333,0.4542146666666666,0.4522506666666666,0.448868,0.4751296666666667,0.4699983333333333,0.4701703333333333,0.4326413333333334,0.4726276666666666,0.4713816666666666,0.4617496666666666,0.4493786666666666,0.4525829999999999,0.4308073333333333,0.4993596666666666,0.469352,0.464607,0.4527526666666666,0.473449,0.4691506666666667
CACNG6,0.360218,0.360963,0.395047,0.479422,0.410952,0.414325,0.41614,0.446158,0.430829,0.421895,0.366329,0.38462,0.411887,0.416981,0.40786,0.356998,0.42163,0.411335,0.385454,0.347703,0.370513,0.388361,0.387741,0.396638,0.349647,0.399358,0.439116,0.492762,0.384878,0.383745,0.40813,0.415588,0.384122,0.396948,0.462083,0.401162,0.395435,0.458038,0.361859,0.352928,0.388775,0.410243,0.340338,0.355949,0.436208,0.411767,0.397325,0.345946,0.406672,0.354706,0.422628,0.356759,0.394507,0.358737,0.416358,0.369535,0.334388,0.370475,0.412114,0.377978,0.38176,0.368878,0.347307,0.389374
CARD16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CARD17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CARD18,0.86605,0.882667,0.869552,0.852106,0.89571,0.858978,0.881748,0.871769,0.897435,0.874057,0.874065,0.883479,0.866485,0.904285,0.902046,0.877983,0.886844,0.885694,0.841648,0.877038,0.877238,0.879742,0.847865,0.881705,0.897717,0.880703,0.897586,0.881686,0.830408,0.855109,0.884593,0.886052,0.894501,0.845918,0.8814,0.905563,0.893298,0.836396,0.867434,0.857311,0.887596,0.869599,0.90417,0.878029,0.867304,0.864465,0.863395,0.874659,0.865262,0.846212,0.87966,0.886281,0.876806,0.873862,0.871823,0.909474,0.871294,0.865897,0.886819,0.9007,0.895896,0.86694,0.877415,0.899551
CASP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
