gene_name,R1042011,R1218460,R1407047,R1660726,R1743384,R1924801,R2045909,R2237803,R2373966,R2455930,R2494273,R2543886,R2880377,R2881301,R3143439,R3176125,R3368249,R3811781,R3922205,R3978789,R4260171,R4527133,R4641987,R5234179,R5374583,R5541746,R5656511,R5739959,R5850046,R5907586,R5927382,R5973191,R6001210,R6058053,R6108690,R6231758,R6267541,R6292415,R6392007,R6665276,R6698302,R6743664,R6751504,R6765868,R6879714,R7143693,R7325259,R7483736,R7796947,R7911202,R7915228,R8044591,R8155560,R8293796,R8466373,R8759568,R8774534,R9072353,R9101940,R9127940,R9330569,R9419876,R9598418,R9904978
AIFM2,0.327984,0.2861296666666666,0.2213793333333333,0.383523,0.2947136666666667,0.2728236666666666,0.3042196666666666,0.2985656666666667,0.308849,0.3130596666666667,0.31411,0.2567913333333333,0.3504873333333333,0.438917,0.304455,0.2974276666666666,0.321742,0.3992323333333333,0.309622,0.2716073333333333,0.2435333333333333,0.325712,0.3789243333333332,0.2897083333333333,0.2466156666666666,0.301491,0.2878606666666666,0.3214166666666667,0.2341459999999999,0.3198183333333333,0.303255,0.3259246666666666,0.3135126666666667,0.343354,0.2795153333333333,0.2533063333333333,0.2793723333333333,0.2441843333333333,0.3459256666666666,0.2804003333333333,0.343884,0.3152856666666666,0.3347846666666667,0.3134126666666666,0.325378,0.2953203333333333,0.2362636666666666,0.246376,0.36393,0.3899046666666666,0.3153233333333333,0.223791,0.28976,0.3126236666666667,0.2134346666666666,0.294756,0.30776,0.2571283333333333,0.336041,0.2759823333333333,0.3310003333333333,0.2573463333333333,0.254052,0.305247
ATM,0.3112205,0.351565,0.324122,0.3532255,0.343215,0.343546,0.34284,0.370355,0.36157,0.336953,0.383135,0.3398494999999999,0.3520125,0.3527495,0.3432485,0.37376,0.355128,0.369667,0.371294,0.3252445,0.303166,0.353647,0.2937715,0.321797,0.3582435,0.302317,0.337678,0.3516895,0.3446555,0.3071305,0.3260405,0.360045,0.3089205,0.3418125,0.3371285,0.377085,0.378789,0.3411105,0.337954,0.3160965,0.2733195,0.3443675,0.30587,0.3524435,0.3512909999999999,0.3572765,0.338426,0.356317,0.36977,0.4070114999999999,0.331998,0.3713585,0.332409,0.353755,0.3569325,0.3680164999999999,0.2954635,0.349738,0.3393415,0.3581109999999999,0.35839,0.3309395,0.3266619999999999,0.342914
ATR,0.0472957142857142,0.0309007142857142,0.0490211428571428,0.0445645714285714,0.0410235714285714,0.03657,0.0384235714285714,0.0372395714285714,0.0289891428571428,0.045705,0.0476085714285714,0.0371887142857142,0.0416952857142857,0.034293,0.0379511428571428,0.041557,0.0371252857142857,0.0328228571428571,0.0410544285714285,0.044609,0.0401727142857142,0.02873,0.0372991428571428,0.0386697142857142,0.042636,0.0446858571428571,0.0463484285714285,0.0389035714285714,0.0430105714285714,0.0364497142857142,0.0406284285714285,0.0344761428571428,0.0337635714285714,0.0433408571428571,0.0397804285714285,0.0393195714285714,0.043767,0.034566,0.0457851428571428,0.0331581428571428,0.0382247142857142,0.046068,0.0400131428571428,0.0402334285714285,0.041267,0.037654,0.041188,0.042227,0.0440132857142857,0.037751,0.0404667142857142,0.0368892857142857,0.0340965714285714,0.0407115714285714,0.0456004285714285,0.0393312857142857,0.0415397142857142,0.0303325714285714,0.0402177142857142,0.0383532857142857,0.0400734285714285,0.043256,0.0496335714285714,0.0434171428571428
CACNA2D2,0.0156314,0.0139417999999999,0.0243558,0.0117346,0.008672,0.0099744,0.0030158,0.0068711999999999,0.0065696,0.0161511999999999,0.0208356,0.0068461999999999,0.0131371999999999,0.008336,0.0055448,0.0068625999999999,0.0095282,0.0086846,0.0127462,0.0131738,0.0100766,0.0148102,0.0090778,0.0137886,0.0143036,0.0137684,0.0053298,0.0099574,0.013932,0.0106173999999999,0.006839,0.0093537999999999,0.0068141999999999,0.0166156,0.0085767999999999,0.0085887999999999,0.0090434,0.0035677999999999,0.0160848,0.008251,0.0133125999999999,0.0148238,0.0097651999999999,0.008538,0.0049479999999999,0.008605,0.0108044,0.0210634,0.0078142,0.0123536,0.004007,0.0045948,0.0120438,0.0134076,0.0080842,0.0094874,0.0089118,0.0112608,0.0133174,0.0108612,0.0070128,0.019589,0.0144654,0.0080792
CACNA2D4,0.7965363333333334,0.7914853333333333,0.7861423333333333,0.8046073333333332,0.7965736666666667,0.7898663333333333,0.8214513333333334,0.7624076666666667,0.8090996666666667,0.7743693333333334,0.7911043333333333,0.7763300000000001,0.7961373333333333,0.8122739999999999,0.8303743333333333,0.7790116666666668,0.7934876666666666,0.8310433333333332,0.7590273333333334,0.7898383333333333,0.8057270000000001,0.8211656666666668,0.822936,0.8027646666666667,0.7679963333333334,0.8179063333333333,0.7956816666666667,0.8061586666666667,0.7417613333333333,0.8380616666666666,0.8013056666666666,0.801935,0.8331916666666667,0.8270050000000001,0.7859713333333334,0.75106,0.7385213333333334,0.7957673333333334,0.8087826666666666,0.825825,0.8004513333333333,0.7986093333333333,0.8100243333333333,0.8333050000000001,0.8072223333333333,0.7884346666666667,0.7941103333333333,0.756466,0.7923566666666666,0.7768196666666668,0.7865106666666667,0.774987,0.8050636666666667,0.8286866666666667,0.8107173333333333,0.7816953333333334,0.8121346666666667,0.7623436666666666,0.8004573333333335,0.8110283333333334,0.8174006666666666,0.8190203333333334,0.790381,0.8102876666666666
CACNB4,0.0601514285714285,0.0683827142857142,0.0671431428571428,0.0544921428571428,0.059607,0.0569367142857142,0.0681961428571428,0.0656952857142857,0.0557428571428571,0.0720707142857143,0.0820797142857142,0.0532237142857142,0.0601882857142857,0.0512461428571428,0.0481355714285714,0.0571454285714285,0.0611384285714285,0.0576769999999999,0.0732684285714285,0.0749675714285714,0.0533831428571428,0.0752307142857142,0.0394212857142857,0.0694582857142857,0.0766071428571428,0.0721594285714285,0.0575771428571428,0.0632612857142857,0.0817732857142857,0.0721068571428571,0.0563112857142857,0.056771,0.0587058571428571,0.0637822857142857,0.0519502857142857,0.0900272857142857,0.0873381428571428,0.0439787142857142,0.0651052857142857,0.0539065714285714,0.0497041428571428,0.0709258571428571,0.0507648571428571,0.0703391428571428,0.0548285714285714,0.0530298571428571,0.0521751428571428,0.0787847142857142,0.0557254285714285,0.0900905714285714,0.0553808571428571,0.0745329999999999,0.0694022857142857,0.0564172857142857,0.0673264285714285,0.0689164285714285,0.0584957142857142,0.05797,0.0514341428571428,0.0551825714285714,0.0631707142857142,0.0720368571428571,0.0812794285714285,0.0552405714285714
CACNG1,0.8764796666666667,0.908628,0.8951330000000001,0.9067483333333334,0.8784709999999999,0.8974863333333333,0.9298096666666668,0.9044733333333334,0.925327,0.8799673333333334,0.87272,0.882467,0.8984373333333333,0.9258523333333332,0.8751863333333333,0.8749463333333334,0.8769836666666667,0.892591,0.8763003333333333,0.8510696666666666,0.8669683333333333,0.8961793333333333,0.907145,0.8733306666666666,0.8575853333333333,0.884144,0.8639413333333333,0.8877470000000001,0.8509403333333333,0.8986363333333333,0.8930663333333334,0.8845703333333333,0.9107596666666667,0.8726296666666666,0.8853363333333334,0.8652216666666667,0.8827583333333333,0.871521,0.8724526666666667,0.9074373333333332,0.8812583333333333,0.8702863333333334,0.8956503333333333,0.8815766666666667,0.8929616666666668,0.9022213333333332,0.8819653333333334,0.8911666666666666,0.870157,0.8806743333333333,0.8674473333333333,0.8893973333333333,0.8985059999999999,0.869763,0.876075,0.8867026666666668,0.8986093333333333,0.8233176666666667,0.9070003333333334,0.8904213333333333,0.9046026666666668,0.8896839999999999,0.8849483333333333,0.8691833333333333
CACNG5,0.156655,0.137436,0.192546,0.17586,0.13305,0.146102,0.148591,0.28846,0.106085,0.166178,0.167236,0.144277,0.130125,0.143773,0.145678,0.184689,0.18011,0.147135,0.157842,0.161512,0.131079,0.153347,0.11119,0.130778,0.155764,0.144849,0.138439,0.195732,0.134892,0.125516,0.146813,0.129191,0.164527,0.156092,0.208237,0.16136,0.172603,0.182751,0.17237,0.124196,0.129117,0.173945,0.114901,0.137849,0.173044,0.131721,0.154719,0.158133,0.152607,0.136354,0.197867,0.115295,0.120443,0.131441,0.154272,0.174271,0.131115,0.122978,0.153598,0.115422,0.179526,0.165822,0.165594,0.143986
CACNG6,0.6722016666666667,0.6453736666666666,0.6798293333333333,0.6889586666666667,0.6646363333333333,0.7136716666666666,0.6977350000000001,0.6816803333333333,0.683985,0.6891483333333334,0.6451250000000001,0.6656626666666666,0.6853986666666666,0.7121813333333332,0.7008009999999999,0.654185,0.684529,0.675447,0.6360136666666666,0.6820416666666667,0.6484476666666666,0.6903303333333334,0.7090216666666667,0.6612353333333333,0.638398,0.6798006666666666,0.6913313333333333,0.69665,0.6603963333333334,0.6862883333333333,0.6689686666666667,0.7085443333333333,0.6802713333333333,0.6947076666666666,0.70919,0.663358,0.6544863333333334,0.6904653333333334,0.6891713333333334,0.6856430000000001,0.6741389999999999,0.6757390000000001,0.7073636666666667,0.6656366666666667,0.6657393333333333,0.650593,0.6621273333333333,0.6459893333333333,0.6811816666666667,0.6417443333333334,0.680666,0.6685829999999999,0.674635,0.686823,0.7111216666666667,0.6734876666666666,0.642169,0.6606706666666667,0.6623453333333333,0.6897986666666668,0.679691,0.665864,0.690776,0.667735
CARD16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
