gene_name,R1042011,R1218460,R1407047,R1660726,R1743384,R1924801,R2045909,R2237803,R2373966,R2455930,R2494273,R2543886,R2880377,R2881301,R3143439,R3176125,R3368249,R3811781,R3922205,R3978789,R4260171,R4527133,R4641987,R5234179,R5374583,R5541746,R5656511,R5739959,R5850046,R5907586,R5927382,R5973191,R6001210,R6058053,R6108690,R6231758,R6267541,R6292415,R6392007,R6665276,R6698302,R6743664,R6751504,R6765868,R6879714,R7143693,R7325259,R7483736,R7796947,R7911202,R7915228,R8044591,R8155560,R8293796,R8466373,R8759568,R8774534,R9072353,R9101940,R9127940,R9330569,R9419876,R9598418,R9904978
AIFM2,0.293436062492548,0.425888693116069,0.310354607597112,0.302538388586859,0.585976843928585,0.158580677966666,0.0,0.260891621571597,0.0181334372605682,0.0447982729763236,0.478108114246655,-0.0743525947555264,0.282611892923556,0.370420721488009,0.0,0.45509220817145,-0.179817337037905,0.220065701132573,0.207514153707342,0.131089780136441,0.0,0.277249360926174,0.141793265505322,0.127590250117045,0.148260311785838,0.0190483906981544,0.0,0.0,0.201650038472991,0.194993336143802,0.202565319957886,0.20938438950818,0.33922513474789,0.426940080158902,0.465459112490454,0.0088669712254072,0.246601780874172,0.187565995664523,0.244836933838556,0.147571301526975,0.324400182721105,0.0071054066723287,0.226766374914885,0.128809608276484,0.0,0.234991024283921,0.320885385997392,0.0,0.0,0.228514136882876,0.0,0.162351555205327,0.0,0.118856883606495,0.134438417204505,0.258817192930441,0.329332855622318,0.196418681872795,0.368614110131233,0.120493037246725,0.105512862917249,0.360491124192874,0.157487086868176,0.234794125819197
ATM,-0.097286779756951,0.12034655838728,-0.0375258742340961,0.102967727780685,0.0419255031820121,-0.0042132784357019,0.0,0.132199352974009,0.0836409401695023,-0.102262363296224,0.157283470848176,0.0,0.127107267832234,-0.125328989338714,0.0,0.0096093715304937,0.0,0.0573279218377225,0.0,0.059477707293671,0.0,-0.0640914167596245,0.0,0.187429921220998,0.015877265102653,0.0,0.0,0.0,-0.0795584979101938,0.0,0.0633551889548331,0.0,0.0,-0.0637875330933783,0.0,0.0,0.0504945364488741,0.0,-0.734715524086986,0.0186080588481032,0.138549285291681,0.0102742449108244,-0.148790144301482,0.10030887781068,0.0,0.0066365342886503,-0.141419297159076,0.0,0.323670027754229,0.248774598743775,0.209245583413905,0.0440762970361961,0.0,0.0355999239544944,0.0301771494296696,-0.458102213380618,0.0341094222517854,-0.219152707554897,-0.04139068904005,0.22052660722468,0.105003162329764,0.164728250076114,0.0,0.0
ATR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CACNA2D2,-0.14675870964764,-0.262345183701316,-0.0893129308793986,-0.350578480419899,-0.191246976274846,-0.25054282411324,-0.192809922043351,-0.308528114228664,-0.193430019985124,-0.166400330928752,-0.231929129393945,-0.219018343853945,-0.199205651438612,-0.206276860406664,-0.217531028180295,-0.156875165302965,-0.112058451315812,-0.340430890581603,-0.164637181187553,-0.317293645768005,-0.197743167402848,-0.0892281343646994,-0.148487281361572,-0.259533815296707,-0.125992074423089,-0.199125087035182,-0.128135693463756,-0.142720640925285,-0.239634046554014,-0.146884772030355,-0.271515529258379,-0.243674697919594,-0.198807149685286,-0.287713709309154,-0.148503386212105,-0.205537315006793,-0.184504667371894,-0.184462918952371,-0.27207266501877,-0.135058194992296,-0.235881452848646,-0.0749841258575712,-0.172488097666989,-0.124373483127456,-0.2037539466647,-0.105227809731626,-0.269968971871801,-0.198339365149672,-0.200900409415886,-0.219379785056834,-0.185124833191461,-0.235069058992493,-0.270436354330686,-0.210373541773866,-0.123429423835666,-0.192453638321828,-0.227732907965052,-0.198358642241046,-0.20464224879508,-0.383880320208857,-0.11964361934551,-0.281013506956203,-0.228228969003113,-0.257859096337704
CACNA2D4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CACNB4,0.0951311557845392,-0.486366829557706,-0.439866245666279,-0.503709841451641,-0.392241390381781,-0.523123835040051,-0.549056003091898,-0.450937023642671,-0.45685525988001,-0.577082515954189,-0.51085796856097,-0.465623373657767,-0.555487766393969,-0.464499218493785,-0.312733024484803,-0.467417583987882,-0.470594112289683,-0.526302550812023,-0.458117160889698,-0.594963352313135,-0.477979548873215,-0.458768484014917,-0.54187577548858,-0.49456808999957,-0.484801164225281,-0.477225033599268,-0.426697769371802,-0.376291769087883,-0.427010908038892,-0.540127353883673,-0.624825084506639,-0.464051933808647,-0.441523206650598,-0.413302379785088,-0.529738239883003,-0.624849554410224,-0.620288763213643,-0.452380558673175,-0.543759376573849,-0.501152502964646,-0.446846809761239,-0.453010976650868,-0.362190544974282,-0.469789019864209,-0.526107505412829,-0.406819743034162,-0.606916172065594,-0.467744784862611,-0.369129768866962,-0.490406746253974,-0.462730317946989,-0.512884693428385,-0.567175176967399,-0.477549801611549,-0.527805537680201,-0.549368467928618,-0.465590841884065,-0.525557721862448,-0.512205678544803,-0.551807850291557,-0.520672511503008,-0.454658026837008,-0.486792145598575,-0.459137063402326
CACNG1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CACNG5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CACNG6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CARD16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
