gene_name,R1042011,R1218460,R1407047,R1660726,R1743384,R1924801,R2045909,R2237803,R2373966,R2455930,R2494273,R2543886,R2880377,R2881301,R3143439,R3176125,R3368249,R3811781,R3922205,R3978789,R4260171,R4527133,R4641987,R5234179,R5374583,R5541746,R5656511,R5739959,R5850046,R5907586,R5927382,R5973191,R6001210,R6058053,R6108690,R6231758,R6267541,R6292415,R6392007,R6665276,R6698302,R6743664,R6751504,R6765868,R6879714,R7143693,R7325259,R7483736,R7796947,R7911202,R7915228,R8044591,R8155560,R8293796,R8466373,R8759568,R8774534,R9072353,R9101940,R9127940,R9330569,R9419876,R9598418,R9904978
AIFM2,0.7358600000000001,0.7454413333333334,0.7269800000000001,0.753555,0.7266729999999999,0.7123400000000001,0.7647236666666667,0.726953,0.7134353333333333,0.7221299999999999,0.7663323333333333,0.7244093333333333,0.7248873333333333,0.7936390000000001,0.7521946666666667,0.755397,0.7415163333333333,0.766724,0.744719,0.746264,0.7271903333333333,0.7919546666666667,0.7508896666666667,0.7519713333333332,0.7347400000000001,0.7432223333333333,0.7428033333333334,0.7282143333333334,0.704738,0.7768633333333334,0.7084293333333332,0.7486036666666666,0.7565163333333333,0.7690913333333333,0.7181989999999999,0.7109243333333334,0.745961,0.6711173333333335,0.7295143333333334,0.733784,0.768268,0.7444803333333333,0.7345423333333333,0.715357,0.7630316666666667,0.7295250000000001,0.7415273333333333,0.7489763333333332,0.7195136666666667,0.7123309999999999,0.7528960000000001,0.7233383333333334,0.7591073333333332,0.7393519999999999,0.7349306666666666,0.723531,0.7406996666666666,0.7290580000000001,0.7433553333333333,0.7644946666666668,0.779026,0.748091,0.7250869999999999,0.7684726666666667
ATM,0.5363823333333334,0.529497,0.5421736666666667,0.548797,0.5732746666666667,0.5713833333333334,0.539281,0.567405,0.533367,0.518196,0.511345,0.548031,0.5589259999999999,0.589009,0.5413020000000001,0.5310263333333333,0.5074136666666667,0.5888966666666666,0.526166,0.5465206666666667,0.5503433333333333,0.6040323333333334,0.5824146666666666,0.5598363333333333,0.5328376666666667,0.516847,0.546173,0.548506,0.5462466666666667,0.555965,0.55793,0.564814,0.5620446666666666,0.574371,0.6091676666666667,0.5411323333333333,0.4872113333333334,0.569841,0.5260286666666667,0.5525166666666667,0.6012276666666666,0.5644543333333333,0.5915183333333334,0.5525416666666666,0.5925783333333333,0.5176946666666667,0.595736,0.5555436666666667,0.5747376666666667,0.5243933333333334,0.5654629999999999,0.5517393333333332,0.5688893333333334,0.5643003333333333,0.5523856666666667,0.5511416666666666,0.5129266666666666,0.5475486666666667,0.5995186666666666,0.5594973333333334,0.5455203333333334,0.568696,0.5494906666666667,0.5797546666666666
ATR,0.3097536666666667,0.3265766666666667,0.3172896666666666,0.311481,0.301344,0.3085836666666666,0.3189976666666667,0.3049376666666667,0.305403,0.3293223333333333,0.319928,0.308249,0.3019126666666666,0.2960126666666666,0.2970043333333333,0.2719,0.2865066666666666,0.2947026666666666,0.3084543333333333,0.3072103333333333,0.29955,0.3087036666666666,0.31514,0.300004,0.2953543333333333,0.3062986666666666,0.3150453333333333,0.303073,0.2844263333333333,0.289085,0.3137053333333333,0.3103613333333333,0.318556,0.3262653333333333,0.3256796666666666,0.3154616666666666,0.3218396666666667,0.3137826666666667,0.3097553333333333,0.2958639999999999,0.322627,0.2849986666666667,0.313861,0.311376,0.3028276666666666,0.283916,0.300827,0.3016236666666667,0.2889843333333333,0.2803856666666666,0.3088909999999999,0.3035963333333333,0.2984943333333333,0.312774,0.3224733333333333,0.3153283333333334,0.2938219999999999,0.2907576666666666,0.3062703333333333,0.3235079999999999,0.316418,0.3197586666666667,0.3176706666666666,0.311932
CACNA2D2,0.2294343333333333,0.2331606666666666,0.2370486666666666,0.243702,0.24321,0.2549843333333333,0.2353713333333333,0.24338,0.2521343333333333,0.2450003333333333,0.223284,0.2192073333333333,0.2372173333333333,0.2538769999999999,0.252948,0.2315236666666666,0.2375266666666666,0.25925,0.235135,0.2573983333333333,0.2311403333333333,0.241106,0.228353,0.2402176666666666,0.2210986666666666,0.226032,0.2332433333333333,0.2698086666666666,0.2265266666666666,0.2411799999999999,0.255072,0.2483216666666666,0.2402956666666666,0.2449436666666666,0.2505023333333333,0.208867,0.2271,0.2751886666666667,0.2417433333333333,0.237262,0.2243769999999999,0.2478766666666666,0.228578,0.256903,0.263297,0.2232146666666666,0.235059,0.23063,0.236501,0.2099773333333333,0.2632546666666667,0.237445,0.2301276666666666,0.2393463333333333,0.251697,0.219145,0.2428046666666666,0.2189866666666666,0.2357176666666667,0.2361783333333333,0.2426413333333333,0.2348473333333333,0.2343573333333333,0.2477363333333333
CACNA2D4,0.8297751,0.8137829999999999,0.8221155,0.7990001,0.8374468,0.8347027,0.8298068000000001,0.7880809,0.8473793000000001,0.7998613,0.7967369,0.8025639999999999,0.8242193999999999,0.8614748999999999,0.8665164000000001,0.8076800000000001,0.8080107999999999,0.8552754,0.7956881,0.820816,0.8274914000000001,0.8599285,0.8486037,0.8458902,0.7864898,0.822366,0.8268850000000001,0.8321218,0.7741255,0.8653601,0.8556533999999999,0.8387893999999999,0.8598661,0.8350193000000001,0.8392617,0.7425786000000001,0.7473919,0.8407652999999999,0.8101290999999999,0.8429847,0.8533774,0.785635,0.8411688999999999,0.8343776,0.8405353999999999,0.8011962,0.8306698000000001,0.7768311999999999,0.8318251,0.7926501,0.8361007,0.8182494,0.8425643,0.8487147,0.8228310000000001,0.7707584,0.8402873,0.7919138,0.8476980000000001,0.8620345,0.8563031000000001,0.8282723000000001,0.8283550999999999,0.8309056
CACNB4,0.3840794285714285,0.3394761428571429,0.3535618571428571,0.360161,0.3722907142857142,0.3530017142857143,0.3751914285714285,0.3736277142857142,0.3799845714285714,0.3562681428571428,0.3603371428571428,0.360215,0.3541884285714286,0.3541662857142857,0.3648028571428571,0.3583177142857142,0.3768057142857142,0.3560325714285714,0.3803745714285714,0.3771277142857143,0.361843,0.3603568571428571,0.3433208571428571,0.3786931428571428,0.3513761428571428,0.3714425714285714,0.3582767142857143,0.3552148571428571,0.3555561428571429,0.3704361428571428,0.3770057142857143,0.3655138571428571,0.3558027142857143,0.3593099999999999,0.3630675714285714,0.3696284285714286,0.3800111428571428,0.3764921428571428,0.3413454285714286,0.3677032857142857,0.3618771428571428,0.3504678571428571,0.3622431428571428,0.3623932857142857,0.3472528571428571,0.3362031428571428,0.3600785714285714,0.3625444285714286,0.369559,0.3691135714285715,0.3648798571428571,0.3699664285714285,0.3823444285714285,0.3444011428571428,0.3690791428571428,0.3558171428571429,0.3598265714285714,0.3538787142857143,0.3518705714285714,0.3547864285714285,0.3875367142857143,0.3696912857142856,0.3648668571428571,0.3824502857142857
CACNG1,0.8731533333333333,0.8628386666666666,0.854562,0.900687,0.8617720000000001,0.8606683333333334,0.8946273333333333,0.8544433333333333,0.8880846666666667,0.8761720000000001,0.8812369999999999,0.867501,0.8607703333333333,0.8862106666666666,0.8774700000000001,0.8585683333333334,0.859947,0.886869,0.861778,0.8696903333333333,0.8565109999999999,0.899576,0.883649,0.8784839999999999,0.8274656666666665,0.8554756666666666,0.8775080000000001,0.868192,0.8336806666666666,0.8827246666666667,0.8563503333333333,0.8891996666666667,0.8712649999999998,0.870912,0.8765496666666667,0.8677896666666666,0.863935,0.8772946666666667,0.8661096666666667,0.8759799999999999,0.855833,0.8475196666666666,0.8647360000000001,0.8945893333333332,0.8616943333333333,0.8700536666666666,0.873983,0.8518623333333334,0.866996,0.8797126666666667,0.865723,0.8367043333333334,0.878324,0.868238,0.8788516666666667,0.8713609999999999,0.8613200000000001,0.8487293333333333,0.8684629999999999,0.8820290000000001,0.8584516666666667,0.8740100000000001,0.8870809999999999,0.866126
CACNG5,0.798251,0.8032636666666667,0.7718633333333335,0.8340086666666666,0.8211686666666665,0.813737,0.8261983333333333,0.8055636666666667,0.8378713333333333,0.7964933333333333,0.8191206666666666,0.79346,0.8193039999999999,0.834982,0.8200059999999999,0.8028313333333333,0.7972806666666666,0.831677,0.805381,0.775856,0.790423,0.8211689999999999,0.8060956666666667,0.8164496666666667,0.7847106666666667,0.7922319999999999,0.804212,0.8113176666666666,0.787954,0.7954796666666667,0.7963616666666667,0.8286743333333333,0.8289106666666667,0.8340646666666666,0.8176063333333333,0.7913943333333333,0.7847149999999999,0.8136596666666667,0.785933,0.8169856666666666,0.8156370000000001,0.800065,0.8068356666666667,0.839363,0.8119013333333335,0.80036,0.8158213333333334,0.7896169999999999,0.8314119999999999,0.8450030000000001,0.8286406666666667,0.7999606666666667,0.8442546666666666,0.8133400000000001,0.8144516666666667,0.8082193333333333,0.7974713333333333,0.7945483333333333,0.824884,0.8199313333333333,0.8373053333333332,0.8116866666666667,0.8053746666666667,0.81846
CACNG6,0.2704363333333333,0.2717573333333333,0.2739071666666666,0.3228643333333333,0.2947843333333333,0.3342783333333333,0.3128963333333333,0.3042323333333333,0.3090166666666666,0.3011716666666666,0.2889048333333333,0.2825658333333333,0.3060961666666666,0.328241,0.3088468333333333,0.3044385,0.3025785,0.3336726666666667,0.287545,0.2917848333333333,0.2838218333333333,0.3190951666666666,0.2766194999999999,0.2865666666666667,0.2835415,0.3144406666666666,0.3099483333333333,0.3242953333333333,0.29018,0.2987681666666666,0.306993,0.3082495,0.2882871666666666,0.3179675,0.3266283333333333,0.272577,0.2555173333333333,0.349022,0.2949631666666666,0.3031008333333333,0.3014831666666667,0.3151271666666667,0.307038,0.2904428333333333,0.2975776666666667,0.3030474999999999,0.2976476666666667,0.2784088333333333,0.316973,0.2856968333333333,0.2983291666666667,0.2736211666666666,0.3138931666666666,0.2817645,0.3265998333333333,0.2905338333333333,0.2797133333333333,0.2604018333333333,0.2900161666666667,0.3078296666666666,0.2983615,0.2674718333333333,0.2762458333333333,0.286748
CARD16,0.7699830000000001,0.76153,0.7874815,0.7181915,0.7681819999999999,0.7857974999999999,0.7961834999999999,0.7977575,0.799563,0.7713615,0.7520245,0.802783,0.7903009999999999,0.8504735,0.7949675,0.7750465,0.7982405,0.755452,0.7790915,0.814589,0.7833019999999999,0.816941,0.8059415,0.7841325,0.7368105,0.7978705,0.7918155,0.74106,0.7168015000000001,0.796449,0.789887,0.792751,0.8140415000000001,0.795669,0.7752015,0.7811060000000001,0.7526729999999999,0.7794760000000001,0.7621249999999999,0.8263670000000001,0.836693,0.7571805,0.8117295,0.769808,0.7900345,0.716136,0.792942,0.7703495,0.7525505,0.7870999999999999,0.8008545,0.7951915,0.8007965,0.8109655,0.7953735,0.7992955,0.806758,0.757825,0.7902655,0.855933,0.806918,0.7749539999999999,0.7912684999999999,0.755269
