src,dest,EdgeType
157,2303,Gene-Epi-Gene-Geno
158,2304,Gene-Epi-Gene-Geno
159,2305,Gene-Epi-Gene-Geno
160,2306,Gene-Epi-Gene-Geno
161,2307,Gene-Epi-Gene-Geno
162,2308,Gene-Epi-Gene-Geno
163,2309,Gene-Epi-Gene-Geno
164,2310,Gene-Epi-Gene-Geno
165,2311,Gene-Epi-Gene-Geno
166,2312,Gene-Epi-Gene-Geno
167,2313,Gene-Epi-Gene-Geno
168,2314,Gene-Epi-Gene-Geno
169,2315,Gene-Epi-Gene-Geno
170,2316,Gene-Epi-Gene-Geno
171,2317,Gene-Epi-Gene-Geno
172,2318,Gene-Epi-Gene-Geno
173,2319,Gene-Epi-Gene-Geno
174,2320,Gene-Epi-Gene-Geno
175,2321,Gene-Epi-Gene-Geno
176,2322,Gene-Epi-Gene-Geno
177,2323,Gene-Epi-Gene-Geno
178,2324,Gene-Epi-Gene-Geno
179,2325,Gene-Epi-Gene-Geno
180,2326,Gene-Epi-Gene-Geno
181,2327,Gene-Epi-Gene-Geno
182,2328,Gene-Epi-Gene-Geno
183,2329,Gene-Epi-Gene-Geno
184,2330,Gene-Epi-Gene-Geno
185,2331,Gene-Epi-Gene-Geno
186,2332,Gene-Epi-Gene-Geno
187,2333,Gene-Epi-Gene-Geno
188,2334,Gene-Epi-Gene-Geno
189,2335,Gene-Epi-Gene-Geno
190,2336,Gene-Epi-Gene-Geno
191,2337,Gene-Epi-Gene-Geno
192,2338,Gene-Epi-Gene-Geno
193,2339,Gene-Epi-Gene-Geno
194,2340,Gene-Epi-Gene-Geno
195,2341,Gene-Epi-Gene-Geno
196,2342,Gene-Epi-Gene-Geno
197,2343,Gene-Epi-Gene-Geno
198,2344,Gene-Epi-Gene-Geno
199,2345,Gene-Epi-Gene-Geno
200,2346,Gene-Epi-Gene-Geno
201,2347,Gene-Epi-Gene-Geno
202,2348,Gene-Epi-Gene-Geno
203,2349,Gene-Epi-Gene-Geno
204,2350,Gene-Epi-Gene-Geno
205,2351,Gene-Epi-Gene-Geno
206,2352,Gene-Epi-Gene-Geno
207,2353,Gene-Epi-Gene-Geno
208,2354,Gene-Epi-Gene-Geno
209,2355,Gene-Epi-Gene-Geno
210,2356,Gene-Epi-Gene-Geno
211,2357,Gene-Epi-Gene-Geno
212,2358,Gene-Epi-Gene-Geno
213,2359,Gene-Epi-Gene-Geno
214,2360,Gene-Epi-Gene-Geno
215,2361,Gene-Epi-Gene-Geno
216,2362,Gene-Epi-Gene-Geno
217,2363,Gene-Epi-Gene-Geno
218,2364,Gene-Epi-Gene-Geno
219,2365,Gene-Epi-Gene-Geno
220,2366,Gene-Epi-Gene-Geno
221,2367,Gene-Epi-Gene-Geno
222,2368,Gene-Epi-Gene-Geno
223,2369,Gene-Epi-Gene-Geno
224,2370,Gene-Epi-Gene-Geno
225,2371,Gene-Epi-Gene-Geno
226,2372,Gene-Epi-Gene-Geno
227,2373,Gene-Epi-Gene-Geno
228,2374,Gene-Epi-Gene-Geno
229,2375,Gene-Epi-Gene-Geno
230,2376,Gene-Epi-Gene-Geno
231,2377,Gene-Epi-Gene-Geno
232,2378,Gene-Epi-Gene-Geno
233,2379,Gene-Epi-Gene-Geno
234,2380,Gene-Epi-Gene-Geno
235,2381,Gene-Epi-Gene-Geno
236,2382,Gene-Epi-Gene-Geno
237,2383,Gene-Epi-Gene-Geno
238,2384,Gene-Epi-Gene-Geno
239,2385,Gene-Epi-Gene-Geno
240,2386,Gene-Epi-Gene-Geno
241,2387,Gene-Epi-Gene-Geno
242,2388,Gene-Epi-Gene-Geno
243,2389,Gene-Epi-Gene-Geno
244,2390,Gene-Epi-Gene-Geno
245,2391,Gene-Epi-Gene-Geno
246,2392,Gene-Epi-Gene-Geno
247,2393,Gene-Epi-Gene-Geno
248,2394,Gene-Epi-Gene-Geno
249,2395,Gene-Epi-Gene-Geno
250,2396,Gene-Epi-Gene-Geno
251,2397,Gene-Epi-Gene-Geno
252,2398,Gene-Epi-Gene-Geno
253,2399,Gene-Epi-Gene-Geno
254,2400,Gene-Epi-Gene-Geno
255,2401,Gene-Epi-Gene-Geno
256,2402,Gene-Epi-Gene-Geno
257,2403,Gene-Epi-Gene-Geno
258,2404,Gene-Epi-Gene-Geno
259,2405,Gene-Epi-Gene-Geno
260,2406,Gene-Epi-Gene-Geno
261,2407,Gene-Epi-Gene-Geno
262,2408,Gene-Epi-Gene-Geno
263,2409,Gene-Epi-Gene-Geno
264,2410,Gene-Epi-Gene-Geno
265,2411,Gene-Epi-Gene-Geno
266,2412,Gene-Epi-Gene-Geno
267,2413,Gene-Epi-Gene-Geno
268,2414,Gene-Epi-Gene-Geno
269,2415,Gene-Epi-Gene-Geno
270,2416,Gene-Epi-Gene-Geno
271,2417,Gene-Epi-Gene-Geno
272,2418,Gene-Epi-Gene-Geno
273,2419,Gene-Epi-Gene-Geno
274,2420,Gene-Epi-Gene-Geno
275,2421,Gene-Epi-Gene-Geno
276,2422,Gene-Epi-Gene-Geno
277,2423,Gene-Epi-Gene-Geno
278,2424,Gene-Epi-Gene-Geno
279,2425,Gene-Epi-Gene-Geno
280,2426,Gene-Epi-Gene-Geno
281,2427,Gene-Epi-Gene-Geno
282,2428,Gene-Epi-Gene-Geno
283,2429,Gene-Epi-Gene-Geno
284,2430,Gene-Epi-Gene-Geno
285,2431,Gene-Epi-Gene-Geno
286,2432,Gene-Epi-Gene-Geno
287,2433,Gene-Epi-Gene-Geno
288,2434,Gene-Epi-Gene-Geno
289,2435,Gene-Epi-Gene-Geno
290,2436,Gene-Epi-Gene-Geno
291,2437,Gene-Epi-Gene-Geno
292,2438,Gene-Epi-Gene-Geno
293,2439,Gene-Epi-Gene-Geno
294,2440,Gene-Epi-Gene-Geno
295,2441,Gene-Epi-Gene-Geno
296,2442,Gene-Epi-Gene-Geno
297,2443,Gene-Epi-Gene-Geno
298,2444,Gene-Epi-Gene-Geno
299,2445,Gene-Epi-Gene-Geno
300,2446,Gene-Epi-Gene-Geno
301,2447,Gene-Epi-Gene-Geno
302,2448,Gene-Epi-Gene-Geno
303,2449,Gene-Epi-Gene-Geno
304,2450,Gene-Epi-Gene-Geno
305,2451,Gene-Epi-Gene-Geno
306,2452,Gene-Epi-Gene-Geno
307,2453,Gene-Epi-Gene-Geno
308,2454,Gene-Epi-Gene-Geno
309,2455,Gene-Epi-Gene-Geno
310,2456,Gene-Epi-Gene-Geno
311,2457,Gene-Epi-Gene-Geno
312,2458,Gene-Epi-Gene-Geno
313,2459,Gene-Epi-Gene-Geno
314,2460,Gene-Epi-Gene-Geno
315,2461,Gene-Epi-Gene-Geno
316,2462,Gene-Epi-Gene-Geno
317,2463,Gene-Epi-Gene-Geno
318,2464,Gene-Epi-Gene-Geno
319,2465,Gene-Epi-Gene-Geno
320,2466,Gene-Epi-Gene-Geno
321,2467,Gene-Epi-Gene-Geno
322,2468,Gene-Epi-Gene-Geno
323,2469,Gene-Epi-Gene-Geno
324,2470,Gene-Epi-Gene-Geno
325,2471,Gene-Epi-Gene-Geno
326,2472,Gene-Epi-Gene-Geno
327,2473,Gene-Epi-Gene-Geno
328,2474,Gene-Epi-Gene-Geno
329,2475,Gene-Epi-Gene-Geno
330,2476,Gene-Epi-Gene-Geno
331,2477,Gene-Epi-Gene-Geno
332,2478,Gene-Epi-Gene-Geno
333,2479,Gene-Epi-Gene-Geno
334,2480,Gene-Epi-Gene-Geno
335,2481,Gene-Epi-Gene-Geno
336,2482,Gene-Epi-Gene-Geno
337,2483,Gene-Epi-Gene-Geno
338,2484,Gene-Epi-Gene-Geno
339,2485,Gene-Epi-Gene-Geno
340,2486,Gene-Epi-Gene-Geno
341,2487,Gene-Epi-Gene-Geno
342,2488,Gene-Epi-Gene-Geno
343,2489,Gene-Epi-Gene-Geno
344,2490,Gene-Epi-Gene-Geno
345,2491,Gene-Epi-Gene-Geno
346,2492,Gene-Epi-Gene-Geno
347,2493,Gene-Epi-Gene-Geno
348,2494,Gene-Epi-Gene-Geno
349,2495,Gene-Epi-Gene-Geno
350,2496,Gene-Epi-Gene-Geno
351,2497,Gene-Epi-Gene-Geno
352,2498,Gene-Epi-Gene-Geno
353,2499,Gene-Epi-Gene-Geno
354,2500,Gene-Epi-Gene-Geno
355,2501,Gene-Epi-Gene-Geno
356,2502,Gene-Epi-Gene-Geno
357,2503,Gene-Epi-Gene-Geno
358,2504,Gene-Epi-Gene-Geno
359,2505,Gene-Epi-Gene-Geno
360,2506,Gene-Epi-Gene-Geno
361,2507,Gene-Epi-Gene-Geno
362,2508,Gene-Epi-Gene-Geno
363,2509,Gene-Epi-Gene-Geno
364,2510,Gene-Epi-Gene-Geno
365,2511,Gene-Epi-Gene-Geno
366,2512,Gene-Epi-Gene-Geno
367,2513,Gene-Epi-Gene-Geno
368,2514,Gene-Epi-Gene-Geno
369,2515,Gene-Epi-Gene-Geno
370,2516,Gene-Epi-Gene-Geno
371,2517,Gene-Epi-Gene-Geno
372,2518,Gene-Epi-Gene-Geno
373,2519,Gene-Epi-Gene-Geno
374,2520,Gene-Epi-Gene-Geno
375,2521,Gene-Epi-Gene-Geno
376,2522,Gene-Epi-Gene-Geno
377,2523,Gene-Epi-Gene-Geno
378,2524,Gene-Epi-Gene-Geno
379,2525,Gene-Epi-Gene-Geno
380,2526,Gene-Epi-Gene-Geno
381,2527,Gene-Epi-Gene-Geno
382,2528,Gene-Epi-Gene-Geno
383,2529,Gene-Epi-Gene-Geno
384,2530,Gene-Epi-Gene-Geno
385,2531,Gene-Epi-Gene-Geno
386,2532,Gene-Epi-Gene-Geno
387,2533,Gene-Epi-Gene-Geno
388,2534,Gene-Epi-Gene-Geno
389,2535,Gene-Epi-Gene-Geno
390,2536,Gene-Epi-Gene-Geno
391,2537,Gene-Epi-Gene-Geno
392,2538,Gene-Epi-Gene-Geno
393,2539,Gene-Epi-Gene-Geno
394,2540,Gene-Epi-Gene-Geno
395,2541,Gene-Epi-Gene-Geno
396,2542,Gene-Epi-Gene-Geno
397,2543,Gene-Epi-Gene-Geno
398,2544,Gene-Epi-Gene-Geno
399,2545,Gene-Epi-Gene-Geno
400,2546,Gene-Epi-Gene-Geno
401,2547,Gene-Epi-Gene-Geno
402,2548,Gene-Epi-Gene-Geno
403,2549,Gene-Epi-Gene-Geno
404,2550,Gene-Epi-Gene-Geno
405,2551,Gene-Epi-Gene-Geno
406,2552,Gene-Epi-Gene-Geno
407,2553,Gene-Epi-Gene-Geno
408,2554,Gene-Epi-Gene-Geno
409,2555,Gene-Epi-Gene-Geno
410,2556,Gene-Epi-Gene-Geno
411,2557,Gene-Epi-Gene-Geno
412,2558,Gene-Epi-Gene-Geno
413,2559,Gene-Epi-Gene-Geno
414,2560,Gene-Epi-Gene-Geno
415,2561,Gene-Epi-Gene-Geno
416,2562,Gene-Epi-Gene-Geno
417,2563,Gene-Epi-Gene-Geno
418,2564,Gene-Epi-Gene-Geno
419,2565,Gene-Epi-Gene-Geno
420,2566,Gene-Epi-Gene-Geno
421,2567,Gene-Epi-Gene-Geno
422,2568,Gene-Epi-Gene-Geno
423,2569,Gene-Epi-Gene-Geno
424,2570,Gene-Epi-Gene-Geno
425,2571,Gene-Epi-Gene-Geno
426,2572,Gene-Epi-Gene-Geno
427,2573,Gene-Epi-Gene-Geno
428,2574,Gene-Epi-Gene-Geno
429,2575,Gene-Epi-Gene-Geno
430,2576,Gene-Epi-Gene-Geno
431,2577,Gene-Epi-Gene-Geno
432,2578,Gene-Epi-Gene-Geno
433,2579,Gene-Epi-Gene-Geno
434,2580,Gene-Epi-Gene-Geno
435,2581,Gene-Epi-Gene-Geno
436,2582,Gene-Epi-Gene-Geno
437,2583,Gene-Epi-Gene-Geno
438,2584,Gene-Epi-Gene-Geno
439,2585,Gene-Epi-Gene-Geno
440,2586,Gene-Epi-Gene-Geno
441,2587,Gene-Epi-Gene-Geno
442,2588,Gene-Epi-Gene-Geno
443,2589,Gene-Epi-Gene-Geno
444,2590,Gene-Epi-Gene-Geno
445,2591,Gene-Epi-Gene-Geno
446,2592,Gene-Epi-Gene-Geno
447,2593,Gene-Epi-Gene-Geno
448,2594,Gene-Epi-Gene-Geno
449,2595,Gene-Epi-Gene-Geno
450,2596,Gene-Epi-Gene-Geno
451,2597,Gene-Epi-Gene-Geno
452,2598,Gene-Epi-Gene-Geno
453,2599,Gene-Epi-Gene-Geno
454,2600,Gene-Epi-Gene-Geno
455,2601,Gene-Epi-Gene-Geno
456,2602,Gene-Epi-Gene-Geno
457,2603,Gene-Epi-Gene-Geno
458,2604,Gene-Epi-Gene-Geno
459,2605,Gene-Epi-Gene-Geno
460,2606,Gene-Epi-Gene-Geno
461,2607,Gene-Epi-Gene-Geno
462,2608,Gene-Epi-Gene-Geno
463,2609,Gene-Epi-Gene-Geno
464,2610,Gene-Epi-Gene-Geno
465,2611,Gene-Epi-Gene-Geno
466,2612,Gene-Epi-Gene-Geno
467,2613,Gene-Epi-Gene-Geno
468,2614,Gene-Epi-Gene-Geno
469,2615,Gene-Epi-Gene-Geno
470,2616,Gene-Epi-Gene-Geno
471,2617,Gene-Epi-Gene-Geno
472,2618,Gene-Epi-Gene-Geno
473,2619,Gene-Epi-Gene-Geno
474,2620,Gene-Epi-Gene-Geno
475,2621,Gene-Epi-Gene-Geno
476,2622,Gene-Epi-Gene-Geno
477,2623,Gene-Epi-Gene-Geno
478,2624,Gene-Epi-Gene-Geno
479,2625,Gene-Epi-Gene-Geno
480,2626,Gene-Epi-Gene-Geno
481,2627,Gene-Epi-Gene-Geno
482,2628,Gene-Epi-Gene-Geno
483,2629,Gene-Epi-Gene-Geno
484,2630,Gene-Epi-Gene-Geno
485,2631,Gene-Epi-Gene-Geno
486,2632,Gene-Epi-Gene-Geno
487,2633,Gene-Epi-Gene-Geno
488,2634,Gene-Epi-Gene-Geno
489,2635,Gene-Epi-Gene-Geno
490,2636,Gene-Epi-Gene-Geno
491,2637,Gene-Epi-Gene-Geno
492,2638,Gene-Epi-Gene-Geno
493,2639,Gene-Epi-Gene-Geno
494,2640,Gene-Epi-Gene-Geno
495,2641,Gene-Epi-Gene-Geno
496,2642,Gene-Epi-Gene-Geno
497,2643,Gene-Epi-Gene-Geno
498,2644,Gene-Epi-Gene-Geno
499,2645,Gene-Epi-Gene-Geno
500,2646,Gene-Epi-Gene-Geno
501,2647,Gene-Epi-Gene-Geno
502,2648,Gene-Epi-Gene-Geno
503,2649,Gene-Epi-Gene-Geno
504,2650,Gene-Epi-Gene-Geno
505,2651,Gene-Epi-Gene-Geno
506,2652,Gene-Epi-Gene-Geno
507,2653,Gene-Epi-Gene-Geno
508,2654,Gene-Epi-Gene-Geno
509,2655,Gene-Epi-Gene-Geno
510,2656,Gene-Epi-Gene-Geno
511,2657,Gene-Epi-Gene-Geno
512,2658,Gene-Epi-Gene-Geno
513,2659,Gene-Epi-Gene-Geno
514,2660,Gene-Epi-Gene-Geno
515,2661,Gene-Epi-Gene-Geno
516,2662,Gene-Epi-Gene-Geno
517,2663,Gene-Epi-Gene-Geno
518,2664,Gene-Epi-Gene-Geno
519,2665,Gene-Epi-Gene-Geno
520,2666,Gene-Epi-Gene-Geno
521,2667,Gene-Epi-Gene-Geno
522,2668,Gene-Epi-Gene-Geno
523,2669,Gene-Epi-Gene-Geno
524,2670,Gene-Epi-Gene-Geno
525,2671,Gene-Epi-Gene-Geno
526,2672,Gene-Epi-Gene-Geno
527,2673,Gene-Epi-Gene-Geno
528,2674,Gene-Epi-Gene-Geno
529,2675,Gene-Epi-Gene-Geno
530,2676,Gene-Epi-Gene-Geno
531,2677,Gene-Epi-Gene-Geno
532,2678,Gene-Epi-Gene-Geno
533,2679,Gene-Epi-Gene-Geno
534,2680,Gene-Epi-Gene-Geno
535,2681,Gene-Epi-Gene-Geno
536,2682,Gene-Epi-Gene-Geno
537,2683,Gene-Epi-Gene-Geno
538,2684,Gene-Epi-Gene-Geno
539,2685,Gene-Epi-Gene-Geno
540,2686,Gene-Epi-Gene-Geno
541,2687,Gene-Epi-Gene-Geno
542,2688,Gene-Epi-Gene-Geno
543,2689,Gene-Epi-Gene-Geno
544,2690,Gene-Epi-Gene-Geno
545,2691,Gene-Epi-Gene-Geno
546,2692,Gene-Epi-Gene-Geno
547,2693,Gene-Epi-Gene-Geno
548,2694,Gene-Epi-Gene-Geno
549,2695,Gene-Epi-Gene-Geno
550,2696,Gene-Epi-Gene-Geno
551,2697,Gene-Epi-Gene-Geno
552,2698,Gene-Epi-Gene-Geno
553,2699,Gene-Epi-Gene-Geno
554,2700,Gene-Epi-Gene-Geno
555,2701,Gene-Epi-Gene-Geno
556,2702,Gene-Epi-Gene-Geno
557,2703,Gene-Epi-Gene-Geno
558,2704,Gene-Epi-Gene-Geno
559,2705,Gene-Epi-Gene-Geno
560,2706,Gene-Epi-Gene-Geno
561,2707,Gene-Epi-Gene-Geno
562,2708,Gene-Epi-Gene-Geno
563,2709,Gene-Epi-Gene-Geno
564,2710,Gene-Epi-Gene-Geno
565,2711,Gene-Epi-Gene-Geno
566,2712,Gene-Epi-Gene-Geno
567,2713,Gene-Epi-Gene-Geno
568,2714,Gene-Epi-Gene-Geno
569,2715,Gene-Epi-Gene-Geno
570,2716,Gene-Epi-Gene-Geno
571,2717,Gene-Epi-Gene-Geno
572,2718,Gene-Epi-Gene-Geno
573,2719,Gene-Epi-Gene-Geno
574,2720,Gene-Epi-Gene-Geno
575,2721,Gene-Epi-Gene-Geno
576,2722,Gene-Epi-Gene-Geno
577,2723,Gene-Epi-Gene-Geno
578,2724,Gene-Epi-Gene-Geno
579,2725,Gene-Epi-Gene-Geno
580,2726,Gene-Epi-Gene-Geno
581,2727,Gene-Epi-Gene-Geno
582,2728,Gene-Epi-Gene-Geno
583,2729,Gene-Epi-Gene-Geno
584,2730,Gene-Epi-Gene-Geno
585,2731,Gene-Epi-Gene-Geno
586,2732,Gene-Epi-Gene-Geno
587,2733,Gene-Epi-Gene-Geno
588,2734,Gene-Epi-Gene-Geno
589,2735,Gene-Epi-Gene-Geno
590,2736,Gene-Epi-Gene-Geno
591,2737,Gene-Epi-Gene-Geno
592,2738,Gene-Epi-Gene-Geno
593,2739,Gene-Epi-Gene-Geno
594,2740,Gene-Epi-Gene-Geno
595,2741,Gene-Epi-Gene-Geno
596,2742,Gene-Epi-Gene-Geno
597,2743,Gene-Epi-Gene-Geno
598,2744,Gene-Epi-Gene-Geno
599,2745,Gene-Epi-Gene-Geno
600,2746,Gene-Epi-Gene-Geno
601,2747,Gene-Epi-Gene-Geno
602,2748,Gene-Epi-Gene-Geno
603,2749,Gene-Epi-Gene-Geno
604,2750,Gene-Epi-Gene-Geno
605,2751,Gene-Epi-Gene-Geno
606,2752,Gene-Epi-Gene-Geno
607,2753,Gene-Epi-Gene-Geno
608,2754,Gene-Epi-Gene-Geno
609,2755,Gene-Epi-Gene-Geno
610,2756,Gene-Epi-Gene-Geno
611,2757,Gene-Epi-Gene-Geno
612,2758,Gene-Epi-Gene-Geno
613,2759,Gene-Epi-Gene-Geno
614,2760,Gene-Epi-Gene-Geno
615,2761,Gene-Epi-Gene-Geno
616,2762,Gene-Epi-Gene-Geno
617,2763,Gene-Epi-Gene-Geno
618,2764,Gene-Epi-Gene-Geno
619,2765,Gene-Epi-Gene-Geno
620,2766,Gene-Epi-Gene-Geno
621,2767,Gene-Epi-Gene-Geno
622,2768,Gene-Epi-Gene-Geno
623,2769,Gene-Epi-Gene-Geno
624,2770,Gene-Epi-Gene-Geno
625,2771,Gene-Epi-Gene-Geno
626,2772,Gene-Epi-Gene-Geno
627,2773,Gene-Epi-Gene-Geno
628,2774,Gene-Epi-Gene-Geno
629,2775,Gene-Epi-Gene-Geno
630,2776,Gene-Epi-Gene-Geno
631,2777,Gene-Epi-Gene-Geno
632,2778,Gene-Epi-Gene-Geno
633,2779,Gene-Epi-Gene-Geno
634,2780,Gene-Epi-Gene-Geno
635,2781,Gene-Epi-Gene-Geno
636,2782,Gene-Epi-Gene-Geno
637,2783,Gene-Epi-Gene-Geno
638,2784,Gene-Epi-Gene-Geno
639,2785,Gene-Epi-Gene-Geno
640,2786,Gene-Epi-Gene-Geno
641,2787,Gene-Epi-Gene-Geno
642,2788,Gene-Epi-Gene-Geno
643,2789,Gene-Epi-Gene-Geno
644,2790,Gene-Epi-Gene-Geno
645,2791,Gene-Epi-Gene-Geno
646,2792,Gene-Epi-Gene-Geno
647,2793,Gene-Epi-Gene-Geno
648,2794,Gene-Epi-Gene-Geno
649,2795,Gene-Epi-Gene-Geno
650,2796,Gene-Epi-Gene-Geno
651,2797,Gene-Epi-Gene-Geno
652,2798,Gene-Epi-Gene-Geno
653,2799,Gene-Epi-Gene-Geno
654,2800,Gene-Epi-Gene-Geno
655,2801,Gene-Epi-Gene-Geno
656,2802,Gene-Epi-Gene-Geno
657,2803,Gene-Epi-Gene-Geno
658,2804,Gene-Epi-Gene-Geno
659,2805,Gene-Epi-Gene-Geno
660,2806,Gene-Epi-Gene-Geno
661,2807,Gene-Epi-Gene-Geno
662,2808,Gene-Epi-Gene-Geno
663,2809,Gene-Epi-Gene-Geno
664,2810,Gene-Epi-Gene-Geno
