From,To,Attention,EdgeType
0,2146,0.11382999672736142,Gene-Epi-Gene-Geno
1,2147,0.229021024234,Gene-Epi-Gene-Geno
2,2148,0.02532367238673002,Gene-Epi-Gene-Geno
3,2149,0.574114558,Gene-Epi-Gene-Geno
4,2150,0.06870932552000003,Gene-Epi-Gene-Geno
5,2151,0.481645282,Gene-Epi-Gene-Geno
6,2152,0.07854870777100001,Gene-Epi-Gene-Geno
7,2153,0.1289318434627315,Gene-Epi-Gene-Geno
8,2154,0.295091988548,Gene-Epi-Gene-Geno
9,2155,0.31373782,Gene-Epi-Gene-Geno
10,2156,0.028828314437001908,Gene-Epi-Gene-Geno
11,2157,0.603725112,Gene-Epi-Gene-Geno
12,2158,0.12783936661771664,Gene-Epi-Gene-Geno
13,2159,0.07508512238000001,Gene-Epi-Gene-Geno
14,2160,0.1502407061527326,Gene-Epi-Gene-Geno
15,2161,0.3675164184,Gene-Epi-Gene-Geno
16,2162,0.08207921680000041,Gene-Epi-Gene-Geno
17,2163,0.1950670106849,Gene-Epi-Gene-Geno
18,2164,1.20859286e-19,Gene-Epi-Gene-Geno
19,2165,2.8576959999999997e-09,Gene-Epi-Gene-Geno
20,2166,0.34864539932,Gene-Epi-Gene-Geno
21,2167,0.08393681238000031,Gene-Epi-Gene-Geno
22,2168,0.666678012,Gene-Epi-Gene-Geno
23,2169,0.31629435780000004,Gene-Epi-Gene-Geno
24,2170,0.45941488,Gene-Epi-Gene-Geno
25,2171,0.35198059426,Gene-Epi-Gene-Geno
26,2172,0.07628489108000006,Gene-Epi-Gene-Geno
27,2173,0.590400434,Gene-Epi-Gene-Geno
28,2174,0.03426509985672498,Gene-Epi-Gene-Geno
29,2175,0.04697328469,Gene-Epi-Gene-Geno
30,2176,0.259471537656,Gene-Epi-Gene-Geno
31,2177,0.07622434760130711,Gene-Epi-Gene-Geno
32,2178,0.0963528884011714,Gene-Epi-Gene-Geno
33,2179,0.551428374,Gene-Epi-Gene-Geno
34,2180,0.28181853170000004,Gene-Epi-Gene-Geno
35,2181,0.3138369801,Gene-Epi-Gene-Geno
36,2182,0.387686326,Gene-Epi-Gene-Geno
37,2183,0.06364367932,Gene-Epi-Gene-Geno
38,2184,0.025008469677336005,Gene-Epi-Gene-Geno
39,2185,0.6305944099999999,Gene-Epi-Gene-Geno
40,2186,0.044767447351240004,Gene-Epi-Gene-Geno
41,2187,0.06580519419188,Gene-Epi-Gene-Geno
42,2188,0.0688608692442,Gene-Epi-Gene-Geno
43,2189,0.33514277507400003,Gene-Epi-Gene-Geno
44,2190,0.2116659484306,Gene-Epi-Gene-Geno
45,2191,0.6388039080000001,Gene-Epi-Gene-Geno
