From,To,Attention,EdgeType
0,2146,0.21685920273774112,Gene-Epi-Gene-Geno
1,2147,0.253370206157,Gene-Epi-Gene-Geno
2,2148,0.22387713006045723,Gene-Epi-Gene-Geno
3,2149,0.548859864,Gene-Epi-Gene-Geno
4,2150,0.22839920538216002,Gene-Epi-Gene-Geno
5,2151,0.495379098,Gene-Epi-Gene-Geno
6,2152,0.22226790513800002,Gene-Epi-Gene-Geno
7,2153,0.23235455237093428,Gene-Epi-Gene-Geno
8,2154,0.275382243834,Gene-Epi-Gene-Geno
9,2155,0.2609714011318,Gene-Epi-Gene-Geno
10,2156,0.20096226656324,Gene-Epi-Gene-Geno
11,2157,0.602395788,Gene-Epi-Gene-Geno
12,2158,0.22245349925546906,Gene-Epi-Gene-Geno
13,2159,0.22234727306959998,Gene-Epi-Gene-Geno
14,2160,0.2286878534612034,Gene-Epi-Gene-Geno
15,2161,0.504465272,Gene-Epi-Gene-Geno
16,2162,0.21846679376279998,Gene-Epi-Gene-Geno
17,2163,0.24184748145176002,Gene-Epi-Gene-Geno
18,2164,0.2,Gene-Epi-Gene-Geno
19,2165,0.20000000200816062,Gene-Epi-Gene-Geno
20,2166,0.3262784354,Gene-Epi-Gene-Geno
21,2167,0.218660282422,Gene-Epi-Gene-Geno
22,2168,0.627121066,Gene-Epi-Gene-Geno
23,2169,0.285623255988,Gene-Epi-Gene-Geno
24,2170,0.453118598,Gene-Epi-Gene-Geno
25,2171,0.279283477752,Gene-Epi-Gene-Geno
26,2172,0.22001390447087998,Gene-Epi-Gene-Geno
27,2173,0.517482158,Gene-Epi-Gene-Geno
28,2174,0.2123458524453646,Gene-Epi-Gene-Geno
29,2175,0.2018019230213087,Gene-Epi-Gene-Geno
30,2176,0.3245761358,Gene-Epi-Gene-Geno
31,2177,0.19288911708000056,Gene-Epi-Gene-Geno
32,2178,0.21085487184,Gene-Epi-Gene-Geno
33,2179,0.485690108,Gene-Epi-Gene-Geno
34,2180,0.2645810161516,Gene-Epi-Gene-Geno
35,2181,0.24502798190080002,Gene-Epi-Gene-Geno
36,2182,0.22449633590828189,Gene-Epi-Gene-Geno
37,2183,0.2150117727836,Gene-Epi-Gene-Geno
38,2184,0.22156487439428102,Gene-Epi-Gene-Geno
39,2185,0.625324612,Gene-Epi-Gene-Geno
40,2186,0.205345326036284,Gene-Epi-Gene-Geno
41,2187,0.22219065702100002,Gene-Epi-Gene-Geno
42,2188,0.2238557062573802,Gene-Epi-Gene-Geno
43,2189,0.2603252373818,Gene-Epi-Gene-Geno
44,2190,0.25552060847440006,Gene-Epi-Gene-Geno
45,2191,0.6194213019999999,Gene-Epi-Gene-Geno
46,2192,0.386193692,Gene-Epi-Gene-Geno
47,2193,0.238678213857,Gene-Epi-Gene-Geno
48,2194,0.42389040399999994,Gene-Epi-Gene-Geno
49,2195,0.363767238,Gene-Epi-Gene-Geno
50,2196,0.635452796,Gene-Epi-Gene-Geno
51,2197,0.32958451312000003,Gene-Epi-Gene-Geno
52,2198,0.240322418749014,Gene-Epi-Gene-Geno
53,2199,0.445769864,Gene-Epi-Gene-Geno
54,2200,0.5134551700000001,Gene-Epi-Gene-Geno
55,2201,0.22402261299639997,Gene-Epi-Gene-Geno
56,2202,0.548568774,Gene-Epi-Gene-Geno
57,2203,0.20318327760001803,Gene-Epi-Gene-Geno
58,2204,0.3790194086,Gene-Epi-Gene-Geno
59,2205,0.47788836999999995,Gene-Epi-Gene-Geno
60,2206,0.20428060880035348,Gene-Epi-Gene-Geno
61,2207,0.653265874,Gene-Epi-Gene-Geno
62,2208,0.24344877464814002,Gene-Epi-Gene-Geno
63,2209,0.520640608,Gene-Epi-Gene-Geno
64,2210,0.63960141,Gene-Epi-Gene-Geno
65,2211,0.218335705142714,Gene-Epi-Gene-Geno
66,2212,0.2247703353736,Gene-Epi-Gene-Geno
67,2213,0.2067594779188497,Gene-Epi-Gene-Geno
68,2214,0.196803584906,Gene-Epi-Gene-Geno
69,2215,0.2,Gene-Epi-Gene-Geno
70,2216,0.566546278,Gene-Epi-Gene-Geno
71,2217,0.20000000000494267,Gene-Epi-Gene-Geno
72,2218,0.383325036,Gene-Epi-Gene-Geno
73,2219,0.604518894,Gene-Epi-Gene-Geno
74,2220,0.2306067260472092,Gene-Epi-Gene-Geno
75,2221,0.2133222205374014,Gene-Epi-Gene-Geno
76,2222,0.594797024,Gene-Epi-Gene-Geno
77,2223,0.639889668,Gene-Epi-Gene-Geno
78,2224,0.585165162,Gene-Epi-Gene-Geno
79,2225,0.22466661808652,Gene-Epi-Gene-Geno
80,2226,0.524050138,Gene-Epi-Gene-Geno
81,2227,0.32042948839999996,Gene-Epi-Gene-Geno
82,2228,0.37444873100000003,Gene-Epi-Gene-Geno
83,2229,0.22067415086200004,Gene-Epi-Gene-Geno
84,2230,0.22298382691927893,Gene-Epi-Gene-Geno
85,2231,0.22535627279833997,Gene-Epi-Gene-Geno
86,2232,0.30238223216,Gene-Epi-Gene-Geno
87,2233,0.24340864178156202,Gene-Epi-Gene-Geno
88,2234,0.21242800367163633,Gene-Epi-Gene-Geno
89,2235,0.43614118399999996,Gene-Epi-Gene-Geno
90,2236,0.599635954,Gene-Epi-Gene-Geno
91,2237,0.59067142,Gene-Epi-Gene-Geno
92,2238,0.610481942,Gene-Epi-Gene-Geno
93,2239,0.49948816999999995,Gene-Epi-Gene-Geno
94,2240,0.23023775881617875,Gene-Epi-Gene-Geno
95,2241,0.32447210748,Gene-Epi-Gene-Geno
96,2242,0.570904842,Gene-Epi-Gene-Geno
97,2243,0.20022218407999998,Gene-Epi-Gene-Geno
98,2244,0.22359216012027433,Gene-Epi-Gene-Geno
99,2245,0.20223416620000076,Gene-Epi-Gene-Geno
100,2246,0.2114627789209329,Gene-Epi-Gene-Geno
101,2247,0.20338927600000942,Gene-Epi-Gene-Geno
102,2248,0.20592091921944,Gene-Epi-Gene-Geno
103,2249,0.24315783339538002,Gene-Epi-Gene-Geno
104,2250,0.20373781433300003,Gene-Epi-Gene-Geno
105,2251,0.22276645290913782,Gene-Epi-Gene-Geno
106,2252,0.2179175937283266,Gene-Epi-Gene-Geno
107,2253,0.21867522694000768,Gene-Epi-Gene-Geno
108,2254,0.20266223280000245,Gene-Epi-Gene-Geno
109,2255,0.22069392630629814,Gene-Epi-Gene-Geno
110,2256,0.22457101780001704,Gene-Epi-Gene-Geno
111,2257,0.21455687984400257,Gene-Epi-Gene-Geno
112,2258,0.233421618324414,Gene-Epi-Gene-Geno
113,2259,0.251472852234,Gene-Epi-Gene-Geno
114,2260,0.200062375106,Gene-Epi-Gene-Geno
115,2261,0.20009490688800002,Gene-Epi-Gene-Geno
116,2262,0.20000027019212002,Gene-Epi-Gene-Geno
117,2263,0.589131728,Gene-Epi-Gene-Geno
118,2264,0.200000159932552,Gene-Epi-Gene-Geno
119,2265,0.20039405758,Gene-Epi-Gene-Geno
120,2266,0.21789866517400905,Gene-Epi-Gene-Geno
121,2267,0.5057786799999999,Gene-Epi-Gene-Geno
122,2268,0.638287754,Gene-Epi-Gene-Geno
123,2269,0.2068422968105758,Gene-Epi-Gene-Geno
124,2270,0.61117871,Gene-Epi-Gene-Geno
125,2271,0.21299117069064605,Gene-Epi-Gene-Geno
126,2272,0.21874610562705388,Gene-Epi-Gene-Geno
127,2273,0.2249364035200004,Gene-Epi-Gene-Geno
128,2274,0.21518117717094118,Gene-Epi-Gene-Geno
129,2275,0.21985742712284106,Gene-Epi-Gene-Geno
130,2276,0.596712542,Gene-Epi-Gene-Geno
131,2277,0.20149430050000006,Gene-Epi-Gene-Geno
132,2278,0.2165700104138591,Gene-Epi-Gene-Geno
133,2279,0.5988905840000001,Gene-Epi-Gene-Geno
134,2280,0.2091292350400936,Gene-Epi-Gene-Geno
135,2281,0.20007265430799998,Gene-Epi-Gene-Geno
136,2282,0.273659107334,Gene-Epi-Gene-Geno
137,2283,0.20003738055800002,Gene-Epi-Gene-Geno
138,2284,0.21601783112983103,Gene-Epi-Gene-Geno
139,2285,0.20013967076,Gene-Epi-Gene-Geno
140,2286,0.578921928,Gene-Epi-Gene-Geno
141,2287,0.20385576320011461,Gene-Epi-Gene-Geno
142,2288,0.23045025858841264,Gene-Epi-Gene-Geno
143,2289,0.21626828737605405,Gene-Epi-Gene-Geno
144,2290,0.3091531614,Gene-Epi-Gene-Geno
145,2291,0.588253162,Gene-Epi-Gene-Geno
146,2292,0.590047048,Gene-Epi-Gene-Geno
147,2293,0.5596997480000001,Gene-Epi-Gene-Geno
148,2294,0.494204186,Gene-Epi-Gene-Geno
