From,To,Attention,EdgeType
0,2146,0.21433900958718283,Gene-Epi-Gene-Geno
1,2147,0.2582760581576,Gene-Epi-Gene-Geno
2,2148,0.22514608938821995,Gene-Epi-Gene-Geno
3,2149,0.5533883900000001,Gene-Epi-Gene-Geno
4,2150,0.21681533691903992,Gene-Epi-Gene-Geno
5,2151,0.44151091600000003,Gene-Epi-Gene-Geno
6,2152,0.2225148054472,Gene-Epi-Gene-Geno
7,2153,0.22222826570015086,Gene-Epi-Gene-Geno
8,2154,0.29864570832,Gene-Epi-Gene-Geno
9,2155,0.261947844963,Gene-Epi-Gene-Geno
10,2156,0.19954761396802,Gene-Epi-Gene-Geno
11,2157,0.59322087,Gene-Epi-Gene-Geno
12,2158,0.238167281369632,Gene-Epi-Gene-Geno
13,2159,0.218485476082,Gene-Epi-Gene-Geno
14,2160,0.2379124351759164,Gene-Epi-Gene-Geno
15,2161,0.469366576,Gene-Epi-Gene-Geno
16,2162,0.218975722477,Gene-Epi-Gene-Geno
17,2163,0.234284359144198,Gene-Epi-Gene-Geno
18,2164,0.2,Gene-Epi-Gene-Geno
19,2165,0.200000010320936,Gene-Epi-Gene-Geno
20,2166,0.33235337678,Gene-Epi-Gene-Geno
21,2167,0.21937423480840001,Gene-Epi-Gene-Geno
22,2168,0.6433877619999999,Gene-Epi-Gene-Geno
23,2169,0.31858720620000003,Gene-Epi-Gene-Geno
24,2170,0.46351725000000005,Gene-Epi-Gene-Geno
25,2171,0.29516668491,Gene-Epi-Gene-Geno
26,2172,0.21778968780699998,Gene-Epi-Gene-Geno
27,2173,0.546840078,Gene-Epi-Gene-Geno
28,2174,0.2109082745818272,Gene-Epi-Gene-Geno
29,2175,0.195255589123036,Gene-Epi-Gene-Geno
30,2176,0.30156617584,Gene-Epi-Gene-Geno
31,2177,0.1961615416838623,Gene-Epi-Gene-Geno
32,2178,0.21095595024002148,Gene-Epi-Gene-Geno
33,2179,0.590456638,Gene-Epi-Gene-Geno
34,2180,0.28292400286,Gene-Epi-Gene-Geno
