From,To,Attention,EdgeType
0,2146,0.079421480700022,Gene-Epi-Gene-Geno
1,2147,0.194564922286,Gene-Epi-Gene-Geno
2,2148,0.02509028214118001,Gene-Epi-Gene-Geno
3,2149,0.609046108,Gene-Epi-Gene-Geno
4,2150,0.07891260280002824,Gene-Epi-Gene-Geno
5,2151,0.42938755000000006,Gene-Epi-Gene-Geno
6,2152,0.09359959388200054,Gene-Epi-Gene-Geno
7,2153,0.12074758133740646,Gene-Epi-Gene-Geno
8,2154,0.16346583612748,Gene-Epi-Gene-Geno
9,2155,0.29457781732,Gene-Epi-Gene-Geno
10,2156,0.04322917624688,Gene-Epi-Gene-Geno
11,2157,0.609762528,Gene-Epi-Gene-Geno
12,2158,0.1436337819984828,Gene-Epi-Gene-Geno
13,2159,0.09523162380007938,Gene-Epi-Gene-Geno
14,2160,0.2048702126054,Gene-Epi-Gene-Geno
15,2161,0.29700416053386,Gene-Epi-Gene-Geno
16,2162,0.12123884812916015,Gene-Epi-Gene-Geno
17,2163,0.06146603117660001,Gene-Epi-Gene-Geno
18,2164,4.377102399999999e-19,Gene-Epi-Gene-Geno
19,2165,7.7867816e-08,Gene-Epi-Gene-Geno
20,2166,0.32913335043999997,Gene-Epi-Gene-Geno
21,2167,0.08630856218000234,Gene-Epi-Gene-Geno
22,2168,0.666003248,Gene-Epi-Gene-Geno
23,2169,0.3488761452,Gene-Epi-Gene-Geno
24,2170,0.42447250400000003,Gene-Epi-Gene-Geno
25,2171,0.38459179460000004,Gene-Epi-Gene-Geno
26,2172,0.08618843240001692,Gene-Epi-Gene-Geno
27,2173,0.5949051900000001,Gene-Epi-Gene-Geno
28,2174,0.022617330426601502,Gene-Epi-Gene-Geno
29,2175,0.033391190221044004,Gene-Epi-Gene-Geno
30,2176,0.1489630620589188,Gene-Epi-Gene-Geno
31,2177,0.08491002000463119,Gene-Epi-Gene-Geno
32,2178,0.09565818360057826,Gene-Epi-Gene-Geno
33,2179,0.6100607680000001,Gene-Epi-Gene-Geno
34,2180,0.28931554266,Gene-Epi-Gene-Geno
35,2181,0.1859620315112,Gene-Epi-Gene-Geno
36,2182,0.611201124,Gene-Epi-Gene-Geno
37,2183,0.04623890450122,Gene-Epi-Gene-Geno
38,2184,0.024482286720640005,Gene-Epi-Gene-Geno
39,2185,0.632313546,Gene-Epi-Gene-Geno
40,2186,0.047664229391499995,Gene-Epi-Gene-Geno
41,2187,0.054647398455644,Gene-Epi-Gene-Geno
42,2188,0.07815483434600003,Gene-Epi-Gene-Geno
43,2189,0.2752382640572,Gene-Epi-Gene-Geno
44,2190,0.13055110885327484,Gene-Epi-Gene-Geno
45,2191,0.59868403,Gene-Epi-Gene-Geno
46,2192,0.369792722,Gene-Epi-Gene-Geno
47,2193,0.33821108720000004,Gene-Epi-Gene-Geno
48,2194,0.64552922,Gene-Epi-Gene-Geno
49,2195,0.593533274,Gene-Epi-Gene-Geno
50,2196,0.6376407740000001,Gene-Epi-Gene-Geno
51,2197,0.3974933194,Gene-Epi-Gene-Geno
52,2198,0.1408902777859736,Gene-Epi-Gene-Geno
53,2199,0.390458666,Gene-Epi-Gene-Geno
54,2200,0.5876454219999999,Gene-Epi-Gene-Geno
55,2201,0.05038301112785506,Gene-Epi-Gene-Geno
56,2202,0.627066062,Gene-Epi-Gene-Geno
57,2203,0.0137623702966196,Gene-Epi-Gene-Geno
58,2204,0.27601290049680005,Gene-Epi-Gene-Geno
59,2205,0.5976935,Gene-Epi-Gene-Geno
60,2206,0.0007759301400120175,Gene-Epi-Gene-Geno
61,2207,0.668390062,Gene-Epi-Gene-Geno
62,2208,0.12037441968297535,Gene-Epi-Gene-Geno
63,2209,0.6088798900000001,Gene-Epi-Gene-Geno
64,2210,0.640607858,Gene-Epi-Gene-Geno
65,2211,0.0327475086711207,Gene-Epi-Gene-Geno
66,2212,0.051860949628867295,Gene-Epi-Gene-Geno
67,2213,0.02840246834382592,Gene-Epi-Gene-Geno
68,2214,0.11241520387047348,Gene-Epi-Gene-Geno
69,2215,1.7415330000000002e-15,Gene-Epi-Gene-Geno
