From,To,Attention,EdgeType
0,2146,0.218605562340532,Gene-Epi-Gene-Geno
1,2147,0.263345205328,Gene-Epi-Gene-Geno
2,2148,0.2233249114423254,Gene-Epi-Gene-Geno
3,2149,0.563982388,Gene-Epi-Gene-Geno
4,2150,0.2051676197400017,Gene-Epi-Gene-Geno
5,2151,0.452227084,Gene-Epi-Gene-Geno
6,2152,0.2252448675773,Gene-Epi-Gene-Geno
7,2153,0.22376646912055992,Gene-Epi-Gene-Geno
8,2154,0.29738582586,Gene-Epi-Gene-Geno
9,2155,0.24860148142892,Gene-Epi-Gene-Geno
10,2156,0.2056580914446608,Gene-Epi-Gene-Geno
11,2157,0.595040904,Gene-Epi-Gene-Geno
12,2158,0.22598829348725175,Gene-Epi-Gene-Geno
13,2159,0.22151237598754,Gene-Epi-Gene-Geno
14,2160,0.23297369114740651,Gene-Epi-Gene-Geno
15,2161,0.308589894824,Gene-Epi-Gene-Geno
16,2162,0.221864887006428,Gene-Epi-Gene-Geno
17,2163,0.24795620935905602,Gene-Epi-Gene-Geno
18,2164,0.2,Gene-Epi-Gene-Geno
19,2165,0.2000000008455393,Gene-Epi-Gene-Geno
20,2166,0.3093269778,Gene-Epi-Gene-Geno
21,2167,0.2175840387800007,Gene-Epi-Gene-Geno
22,2168,0.627015002,Gene-Epi-Gene-Geno
23,2169,0.31245236460000003,Gene-Epi-Gene-Geno
24,2170,0.470799428,Gene-Epi-Gene-Geno
25,2171,0.26775476969719997,Gene-Epi-Gene-Geno
26,2172,0.217107822978,Gene-Epi-Gene-Geno
27,2173,0.56713185,Gene-Epi-Gene-Geno
28,2174,0.2119639377756645,Gene-Epi-Gene-Geno
29,2175,0.19250105735832,Gene-Epi-Gene-Geno
30,2176,0.25100136084970004,Gene-Epi-Gene-Geno
31,2177,0.19888018079021083,Gene-Epi-Gene-Geno
32,2178,0.2123233318805926,Gene-Epi-Gene-Geno
33,2179,0.489425066,Gene-Epi-Gene-Geno
34,2180,0.29191407538799996,Gene-Epi-Gene-Geno
35,2181,0.24676491086699998,Gene-Epi-Gene-Geno
36,2182,0.34040809506,Gene-Epi-Gene-Geno
37,2183,0.2167166241007,Gene-Epi-Gene-Geno
38,2184,0.22396999547247814,Gene-Epi-Gene-Geno
39,2185,0.627590162,Gene-Epi-Gene-Geno
40,2186,0.20366682405203002,Gene-Epi-Gene-Geno
41,2187,0.223528856602,Gene-Epi-Gene-Geno
42,2188,0.21885479922400003,Gene-Epi-Gene-Geno
43,2189,0.29635443925000005,Gene-Epi-Gene-Geno
44,2190,0.24630627177815997,Gene-Epi-Gene-Geno
45,2191,0.626533744,Gene-Epi-Gene-Geno
46,2192,0.374785346,Gene-Epi-Gene-Geno
47,2193,0.3142105237,Gene-Epi-Gene-Geno
48,2194,0.501946886,Gene-Epi-Gene-Geno
49,2195,0.52427892,Gene-Epi-Gene-Geno
50,2196,0.6382440380000001,Gene-Epi-Gene-Geno
51,2197,0.43376985,Gene-Epi-Gene-Geno
52,2198,0.243274647152084,Gene-Epi-Gene-Geno
53,2199,0.3341683916,Gene-Epi-Gene-Geno
54,2200,0.54984515,Gene-Epi-Gene-Geno
55,2201,0.22723274894482798,Gene-Epi-Gene-Geno
56,2202,0.5768768919999999,Gene-Epi-Gene-Geno
57,2203,0.2108918431550122,Gene-Epi-Gene-Geno
58,2204,0.34026313504,Gene-Epi-Gene-Geno
59,2205,0.59787991,Gene-Epi-Gene-Geno
60,2206,0.20415675200023475,Gene-Epi-Gene-Geno
61,2207,0.649191632,Gene-Epi-Gene-Geno
62,2208,0.24611200726264,Gene-Epi-Gene-Geno
63,2209,0.580358576,Gene-Epi-Gene-Geno
64,2210,0.632471258,Gene-Epi-Gene-Geno
65,2211,0.21713729761279202,Gene-Epi-Gene-Geno
66,2212,0.22353001923040003,Gene-Epi-Gene-Geno
67,2213,0.20572070504145773,Gene-Epi-Gene-Geno
68,2214,0.1927038268560004,Gene-Epi-Gene-Geno
69,2215,0.2,Gene-Epi-Gene-Geno
70,2216,0.572280458,Gene-Epi-Gene-Geno
71,2217,0.20000000002710455,Gene-Epi-Gene-Geno
72,2218,0.45690145600000004,Gene-Epi-Gene-Geno
73,2219,0.606799686,Gene-Epi-Gene-Geno
74,2220,0.22615614504000248,Gene-Epi-Gene-Geno
75,2221,0.2147673504234052,Gene-Epi-Gene-Geno
76,2222,0.611299906,Gene-Epi-Gene-Geno
77,2223,0.566670378,Gene-Epi-Gene-Geno
78,2224,0.597540772,Gene-Epi-Gene-Geno
79,2225,0.22619908758718724,Gene-Epi-Gene-Geno
80,2226,0.5547711,Gene-Epi-Gene-Geno
81,2227,0.31296394528000004,Gene-Epi-Gene-Geno
82,2228,0.28484360698,Gene-Epi-Gene-Geno
83,2229,0.2215672943748,Gene-Epi-Gene-Geno
84,2230,0.2263948504276648,Gene-Epi-Gene-Geno
85,2231,0.22379533649404001,Gene-Epi-Gene-Geno
86,2232,0.2637079341458,Gene-Epi-Gene-Geno
87,2233,0.281403348326,Gene-Epi-Gene-Geno
88,2234,0.30984967292,Gene-Epi-Gene-Geno
89,2235,0.47581225600000004,Gene-Epi-Gene-Geno
90,2236,0.59195265,Gene-Epi-Gene-Geno
91,2237,0.604554842,Gene-Epi-Gene-Geno
92,2238,0.5933791380000001,Gene-Epi-Gene-Geno
93,2239,0.453711018,Gene-Epi-Gene-Geno
94,2240,0.22640768568006311,Gene-Epi-Gene-Geno
95,2241,0.27666049309999996,Gene-Epi-Gene-Geno
96,2242,0.503835072,Gene-Epi-Gene-Geno
97,2243,0.20051156174,Gene-Epi-Gene-Geno
98,2244,0.2288861064335658,Gene-Epi-Gene-Geno
99,2245,0.20441589800014723,Gene-Epi-Gene-Geno
100,2246,0.21142773742680002,Gene-Epi-Gene-Geno
101,2247,0.21153327037814637,Gene-Epi-Gene-Geno
102,2248,0.20616741612248002,Gene-Epi-Gene-Geno
103,2249,0.237646368087948,Gene-Epi-Gene-Geno
104,2250,0.20167706967600002,Gene-Epi-Gene-Geno
105,2251,0.22573894325308586,Gene-Epi-Gene-Geno
106,2252,0.21630922411367542,Gene-Epi-Gene-Geno
107,2253,0.21959679960000256,Gene-Epi-Gene-Geno
108,2254,0.20604499600895387,Gene-Epi-Gene-Geno
109,2255,0.22392942281091832,Gene-Epi-Gene-Geno
110,2256,0.22480508525400103,Gene-Epi-Gene-Geno
111,2257,0.22133903497762505,Gene-Epi-Gene-Geno
112,2258,0.24530887333914003,Gene-Epi-Gene-Geno
113,2259,0.2486284106512,Gene-Epi-Gene-Geno
114,2260,0.20013577902000002,Gene-Epi-Gene-Geno
115,2261,0.2000170460728,Gene-Epi-Gene-Geno
116,2262,0.2000101661804,Gene-Epi-Gene-Geno
117,2263,0.569464454,Gene-Epi-Gene-Geno
118,2264,0.200000831549,Gene-Epi-Gene-Geno
119,2265,0.2003023187,Gene-Epi-Gene-Geno
120,2266,0.21892330846401284,Gene-Epi-Gene-Geno
121,2267,0.48961787799999995,Gene-Epi-Gene-Geno
122,2268,0.62143161,Gene-Epi-Gene-Geno
123,2269,0.21110597585469587,Gene-Epi-Gene-Geno
124,2270,0.620775804,Gene-Epi-Gene-Geno
125,2271,0.2148166144367889,Gene-Epi-Gene-Geno
126,2272,0.21774478391191798,Gene-Epi-Gene-Geno
127,2273,0.22888214884027022,Gene-Epi-Gene-Geno
128,2274,0.21618659983764837,Gene-Epi-Gene-Geno
129,2275,0.22187273113614356,Gene-Epi-Gene-Geno
130,2276,0.555149896,Gene-Epi-Gene-Geno
131,2277,0.2047810696004743,Gene-Epi-Gene-Geno
132,2278,0.2143447597655062,Gene-Epi-Gene-Geno
133,2279,0.558624366,Gene-Epi-Gene-Geno
134,2280,0.21107082821064407,Gene-Epi-Gene-Geno
135,2281,0.2002105169,Gene-Epi-Gene-Geno
136,2282,0.23727750413964,Gene-Epi-Gene-Geno
137,2283,0.2000612643,Gene-Epi-Gene-Geno
138,2284,0.2211349365212411,Gene-Epi-Gene-Geno
