From,To,Attention,EdgeType
0,2146,0.121221470777785,Gene-Epi-Gene-Geno
1,2147,0.21270205979319998,Gene-Epi-Gene-Geno
2,2148,0.03742114348264272,Gene-Epi-Gene-Geno
3,2149,0.5983790179999999,Gene-Epi-Gene-Geno
4,2150,0.09383435740129398,Gene-Epi-Gene-Geno
5,2151,0.455199046,Gene-Epi-Gene-Geno
6,2152,0.06733107588106,Gene-Epi-Gene-Geno
7,2153,0.11898013957221902,Gene-Epi-Gene-Geno
8,2154,0.35865855139999997,Gene-Epi-Gene-Geno
9,2155,0.228372217618,Gene-Epi-Gene-Geno
10,2156,0.032760816889388124,Gene-Epi-Gene-Geno
11,2157,0.630417602,Gene-Epi-Gene-Geno
12,2158,0.14388084416109898,Gene-Epi-Gene-Geno
13,2159,0.061220358712,Gene-Epi-Gene-Geno
14,2160,0.1346151376017461,Gene-Epi-Gene-Geno
15,2161,0.3638442226,Gene-Epi-Gene-Geno
16,2162,0.049849734479834006,Gene-Epi-Gene-Geno
17,2163,0.22145293913759997,Gene-Epi-Gene-Geno
18,2164,4.6207388e-21,Gene-Epi-Gene-Geno
19,2165,4.4982916e-09,Gene-Epi-Gene-Geno
20,2166,0.309930188512,Gene-Epi-Gene-Geno
21,2167,0.08493589722000047,Gene-Epi-Gene-Geno
22,2168,0.6287627259999999,Gene-Epi-Gene-Geno
23,2169,0.30962838084,Gene-Epi-Gene-Geno
24,2170,0.441995252,Gene-Epi-Gene-Geno
25,2171,0.2966551595404,Gene-Epi-Gene-Geno
26,2172,0.061253663402,Gene-Epi-Gene-Geno
27,2173,0.5996989239999999,Gene-Epi-Gene-Geno
28,2174,0.0328401662921819,Gene-Epi-Gene-Geno
29,2175,0.036611799097768,Gene-Epi-Gene-Geno
30,2176,0.18216298389726,Gene-Epi-Gene-Geno
31,2177,0.06725464122000573,Gene-Epi-Gene-Geno
32,2178,0.07835887724000115,Gene-Epi-Gene-Geno
33,2179,0.590251486,Gene-Epi-Gene-Geno
34,2180,0.26428711258000004,Gene-Epi-Gene-Geno
35,2181,0.220664434498,Gene-Epi-Gene-Geno
36,2182,0.19500590099104,Gene-Epi-Gene-Geno
37,2183,0.0499933689488,Gene-Epi-Gene-Geno
38,2184,0.032352496437122055,Gene-Epi-Gene-Geno
39,2185,0.62823412,Gene-Epi-Gene-Geno
40,2186,0.04614000067054,Gene-Epi-Gene-Geno
41,2187,0.078334164298,Gene-Epi-Gene-Geno
42,2188,0.06800185889799999,Gene-Epi-Gene-Geno
43,2189,0.364077653,Gene-Epi-Gene-Geno
44,2190,0.26000566738,Gene-Epi-Gene-Geno
45,2191,0.6401726999999999,Gene-Epi-Gene-Geno
