From,To,Attention,EdgeType
0,2146,0.1446538874336772,Gene-Epi-Gene-Geno
1,2147,0.1916179520208,Gene-Epi-Gene-Geno
2,2148,0.020107366930940597,Gene-Epi-Gene-Geno
3,2149,0.6111344539999999,Gene-Epi-Gene-Geno
4,2150,0.12895391706303078,Gene-Epi-Gene-Geno
5,2151,0.547579774,Gene-Epi-Gene-Geno
6,2152,0.08516475174000004,Gene-Epi-Gene-Geno
7,2153,0.1239124153176546,Gene-Epi-Gene-Geno
8,2154,0.24706347014199997,Gene-Epi-Gene-Geno
9,2155,0.2156125694894,Gene-Epi-Gene-Geno
10,2156,0.02775753109311353,Gene-Epi-Gene-Geno
11,2157,0.62203181,Gene-Epi-Gene-Geno
12,2158,0.10583126496388448,Gene-Epi-Gene-Geno
13,2159,0.07165474649599998,Gene-Epi-Gene-Geno
14,2160,0.18792617484414,Gene-Epi-Gene-Geno
15,2161,0.331475583174,Gene-Epi-Gene-Geno
16,2162,0.07063006554,Gene-Epi-Gene-Geno
17,2163,0.12802519857849579,Gene-Epi-Gene-Geno
18,2164,1.4503643999999998e-26,Gene-Epi-Gene-Geno
19,2165,1.2743387999999998e-08,Gene-Epi-Gene-Geno
20,2166,0.3589697734,Gene-Epi-Gene-Geno
21,2167,0.09865690210013249,Gene-Epi-Gene-Geno
22,2168,0.658802788,Gene-Epi-Gene-Geno
23,2169,0.33172630459999997,Gene-Epi-Gene-Geno
24,2170,0.454289034,Gene-Epi-Gene-Geno
25,2171,0.33909554556000004,Gene-Epi-Gene-Geno
26,2172,0.07738825668000011,Gene-Epi-Gene-Geno
27,2173,0.613402902,Gene-Epi-Gene-Geno
28,2174,0.0467441935589112,Gene-Epi-Gene-Geno
29,2175,0.038901315805965994,Gene-Epi-Gene-Geno
30,2176,0.157545795451834,Gene-Epi-Gene-Geno
31,2177,0.1206972779314758,Gene-Epi-Gene-Geno
32,2178,0.12973626223691842,Gene-Epi-Gene-Geno
33,2179,0.620320454,Gene-Epi-Gene-Geno
34,2180,0.24741314788,Gene-Epi-Gene-Geno
35,2181,0.27392375536,Gene-Epi-Gene-Geno
36,2182,0.36399370488,Gene-Epi-Gene-Geno
37,2183,0.05536952173200001,Gene-Epi-Gene-Geno
38,2184,0.019824036941904,Gene-Epi-Gene-Geno
39,2185,0.6273154460000001,Gene-Epi-Gene-Geno
40,2186,0.0527367229496,Gene-Epi-Gene-Geno
41,2187,0.06791090623176,Gene-Epi-Gene-Geno
42,2188,0.05274634959347681,Gene-Epi-Gene-Geno
43,2189,0.24778774646697999,Gene-Epi-Gene-Geno
44,2190,0.16593280284882,Gene-Epi-Gene-Geno
45,2191,0.637998888,Gene-Epi-Gene-Geno
46,2192,0.399250962,Gene-Epi-Gene-Geno
47,2193,0.33059086188000003,Gene-Epi-Gene-Geno
48,2194,0.529852116,Gene-Epi-Gene-Geno
49,2195,0.625140602,Gene-Epi-Gene-Geno
50,2196,0.6625596659999999,Gene-Epi-Gene-Geno
51,2197,0.3885647988,Gene-Epi-Gene-Geno
52,2198,0.17352837364886,Gene-Epi-Gene-Geno
53,2199,0.376394448,Gene-Epi-Gene-Geno
54,2200,0.565278784,Gene-Epi-Gene-Geno
55,2201,0.0532088081546865,Gene-Epi-Gene-Geno
56,2202,0.508416172,Gene-Epi-Gene-Geno
57,2203,0.02369423970512014,Gene-Epi-Gene-Geno
58,2204,0.316410801238,Gene-Epi-Gene-Geno
59,2205,0.486584064,Gene-Epi-Gene-Geno
60,2206,0.0012510314604980647,Gene-Epi-Gene-Geno
61,2207,0.6682305700000001,Gene-Epi-Gene-Geno
62,2208,0.23576803917599998,Gene-Epi-Gene-Geno
63,2209,0.614353332,Gene-Epi-Gene-Geno
64,2210,0.662057968,Gene-Epi-Gene-Geno
65,2211,0.038840779294835405,Gene-Epi-Gene-Geno
66,2212,0.058798462172264,Gene-Epi-Gene-Geno
67,2213,0.029784957009181,Gene-Epi-Gene-Geno
68,2214,0.12054237990772261,Gene-Epi-Gene-Geno
69,2215,5.3357622000000005e-17,Gene-Epi-Gene-Geno
70,2216,0.6170097059999999,Gene-Epi-Gene-Geno
71,2217,1.2030086000000001e-12,Gene-Epi-Gene-Geno
72,2218,0.3159367139184,Gene-Epi-Gene-Geno
73,2219,0.6384722220000001,Gene-Epi-Gene-Geno
74,2220,0.11832116962133152,Gene-Epi-Gene-Geno
75,2221,0.02087029326550002,Gene-Epi-Gene-Geno
76,2222,0.596813872,Gene-Epi-Gene-Geno
77,2223,0.45853212,Gene-Epi-Gene-Geno
78,2224,0.620197586,Gene-Epi-Gene-Geno
79,2225,0.020984575038404,Gene-Epi-Gene-Geno
80,2226,0.6147442160000001,Gene-Epi-Gene-Geno
81,2227,0.2983886904,Gene-Epi-Gene-Geno
82,2228,0.372248228,Gene-Epi-Gene-Geno
83,2229,0.11144930348196572,Gene-Epi-Gene-Geno
84,2230,0.04323056887351846,Gene-Epi-Gene-Geno
85,2231,0.04461868396987118,Gene-Epi-Gene-Geno
86,2232,0.36020384571999997,Gene-Epi-Gene-Geno
87,2233,0.1622466976541,Gene-Epi-Gene-Geno
88,2234,0.2285041992414,Gene-Epi-Gene-Geno
89,2235,0.461979182,Gene-Epi-Gene-Geno
