From,To,Attention,EdgeType
0,2146,0.21435705028127344,Gene-Epi-Gene-Geno
1,2147,0.24992719903813998,Gene-Epi-Gene-Geno
2,2148,0.22161160261631196,Gene-Epi-Gene-Geno
3,2149,0.541395348,Gene-Epi-Gene-Geno
4,2150,0.21551017789222562,Gene-Epi-Gene-Geno
5,2151,0.5107820000000001,Gene-Epi-Gene-Geno
6,2152,0.22419428675600056,Gene-Epi-Gene-Geno
7,2153,0.23333271778210332,Gene-Epi-Gene-Geno
8,2154,0.27018216435,Gene-Epi-Gene-Geno
9,2155,0.2565833591974,Gene-Epi-Gene-Geno
10,2156,0.20000585103517002,Gene-Epi-Gene-Geno
11,2157,0.5013476920000001,Gene-Epi-Gene-Geno
12,2158,0.21492965614006407,Gene-Epi-Gene-Geno
13,2159,0.217213085724,Gene-Epi-Gene-Geno
14,2160,0.24283962810008042,Gene-Epi-Gene-Geno
15,2161,0.36185448439999995,Gene-Epi-Gene-Geno
16,2162,0.2169343889400003,Gene-Epi-Gene-Geno
17,2163,0.2154177903400106,Gene-Epi-Gene-Geno
18,2164,0.2,Gene-Epi-Gene-Geno
19,2165,0.200000001176715,Gene-Epi-Gene-Geno
20,2166,0.28964803942,Gene-Epi-Gene-Geno
21,2167,0.21755044852199998,Gene-Epi-Gene-Geno
22,2168,0.635750494,Gene-Epi-Gene-Geno
23,2169,0.31983324008,Gene-Epi-Gene-Geno
24,2170,0.478001432,Gene-Epi-Gene-Geno
25,2171,0.29542804941,Gene-Epi-Gene-Geno
26,2172,0.215393729644,Gene-Epi-Gene-Geno
27,2173,0.5216048040000001,Gene-Epi-Gene-Geno
28,2174,0.21266577113921517,Gene-Epi-Gene-Geno
29,2175,0.1996245558581588,Gene-Epi-Gene-Geno
30,2176,0.25105610292832,Gene-Epi-Gene-Geno
31,2177,0.19509374720615408,Gene-Epi-Gene-Geno
32,2178,0.21412024041160885,Gene-Epi-Gene-Geno
33,2179,0.53149284,Gene-Epi-Gene-Geno
34,2180,0.289753750478,Gene-Epi-Gene-Geno
35,2181,0.27216143518,Gene-Epi-Gene-Geno
36,2182,0.385291068,Gene-Epi-Gene-Geno
37,2183,0.215946228474,Gene-Epi-Gene-Geno
38,2184,0.2244015717214381,Gene-Epi-Gene-Geno
39,2185,0.625895826,Gene-Epi-Gene-Geno
40,2186,0.203657490808652,Gene-Epi-Gene-Geno
41,2187,0.22650742496179999,Gene-Epi-Gene-Geno
42,2188,0.22063148129708,Gene-Epi-Gene-Geno
43,2189,0.30706554188400004,Gene-Epi-Gene-Geno
44,2190,0.26094714026279997,Gene-Epi-Gene-Geno
45,2191,0.613838216,Gene-Epi-Gene-Geno
46,2192,0.43425535800000004,Gene-Epi-Gene-Geno
47,2193,0.3176985862,Gene-Epi-Gene-Geno
48,2194,0.4905242019999999,Gene-Epi-Gene-Geno
49,2195,0.56949622,Gene-Epi-Gene-Geno
50,2196,0.645547626,Gene-Epi-Gene-Geno
51,2197,0.378860097,Gene-Epi-Gene-Geno
52,2198,0.24999159700568,Gene-Epi-Gene-Geno
53,2199,0.43250284600000005,Gene-Epi-Gene-Geno
54,2200,0.556871318,Gene-Epi-Gene-Geno
55,2201,0.227825667650222,Gene-Epi-Gene-Geno
56,2202,0.46179781799999997,Gene-Epi-Gene-Geno
57,2203,0.217633237528663,Gene-Epi-Gene-Geno
58,2204,0.3270084928,Gene-Epi-Gene-Geno
59,2205,0.5896010780000001,Gene-Epi-Gene-Geno
60,2206,0.20112552934,Gene-Epi-Gene-Geno
61,2207,0.650910166,Gene-Epi-Gene-Geno
62,2208,0.234191735723868,Gene-Epi-Gene-Geno
63,2209,0.5551313880000001,Gene-Epi-Gene-Geno
64,2210,0.639476614,Gene-Epi-Gene-Geno
65,2211,0.21636919065765242,Gene-Epi-Gene-Geno
66,2212,0.22549490159277,Gene-Epi-Gene-Geno
67,2213,0.2055085616906856,Gene-Epi-Gene-Geno
68,2214,0.19470781314623642,Gene-Epi-Gene-Geno
69,2215,0.2,Gene-Epi-Gene-Geno
70,2216,0.563940166,Gene-Epi-Gene-Geno
71,2217,0.20000000042825256,Gene-Epi-Gene-Geno
72,2218,0.2734599089162,Gene-Epi-Gene-Geno
73,2219,0.6118906080000001,Gene-Epi-Gene-Geno
74,2220,0.2378510052801972,Gene-Epi-Gene-Geno
75,2221,0.21228591701080002,Gene-Epi-Gene-Geno
76,2222,0.5966398359999999,Gene-Epi-Gene-Geno
77,2223,0.5663012500000001,Gene-Epi-Gene-Geno
78,2224,0.59128529,Gene-Epi-Gene-Geno
79,2225,0.22394411334286,Gene-Epi-Gene-Geno
80,2226,0.57682501,Gene-Epi-Gene-Geno
81,2227,0.32144502488,Gene-Epi-Gene-Geno
82,2228,0.3282830281,Gene-Epi-Gene-Geno
83,2229,0.22108167894001007,Gene-Epi-Gene-Geno
84,2230,0.22436733748499357,Gene-Epi-Gene-Geno
85,2231,0.22556335617914858,Gene-Epi-Gene-Geno
86,2232,0.287105848105,Gene-Epi-Gene-Geno
87,2233,0.247598417648288,Gene-Epi-Gene-Geno
88,2234,0.21022040338000209,Gene-Epi-Gene-Geno
89,2235,0.5601170339999999,Gene-Epi-Gene-Geno
90,2236,0.584384,Gene-Epi-Gene-Geno
91,2237,0.583809678,Gene-Epi-Gene-Geno
92,2238,0.607734798,Gene-Epi-Gene-Geno
93,2239,0.43861085,Gene-Epi-Gene-Geno
94,2240,0.2248512695800003,Gene-Epi-Gene-Geno
95,2241,0.271708119573,Gene-Epi-Gene-Geno
96,2242,0.55016478,Gene-Epi-Gene-Geno
97,2243,0.20019932044000002,Gene-Epi-Gene-Geno
98,2244,0.23132563817173954,Gene-Epi-Gene-Geno
99,2245,0.2028808926000118,Gene-Epi-Gene-Geno
100,2246,0.21025997428279997,Gene-Epi-Gene-Geno
101,2247,0.20568433460082886,Gene-Epi-Gene-Geno
102,2248,0.20504025424760003,Gene-Epi-Gene-Geno
103,2249,0.23448443968264804,Gene-Epi-Gene-Geno
104,2250,0.20500330890300966,Gene-Epi-Gene-Geno
105,2251,0.2235048662292546,Gene-Epi-Gene-Geno
106,2252,0.21771418989332264,Gene-Epi-Gene-Geno
107,2253,0.22168616300185034,Gene-Epi-Gene-Geno
108,2254,0.20195886910000044,Gene-Epi-Gene-Geno
109,2255,0.22270861151865504,Gene-Epi-Gene-Geno
110,2256,0.22428978784800066,Gene-Epi-Gene-Geno
111,2257,0.2190342288828643,Gene-Epi-Gene-Geno
112,2258,0.24297952638931203,Gene-Epi-Gene-Geno
113,2259,0.2442315428852,Gene-Epi-Gene-Geno
114,2260,0.2005701949,Gene-Epi-Gene-Geno
115,2261,0.20082681852,Gene-Epi-Gene-Geno
116,2262,0.200013815208,Gene-Epi-Gene-Geno
117,2263,0.56916051,Gene-Epi-Gene-Geno
118,2264,0.20000447618880002,Gene-Epi-Gene-Geno
119,2265,0.2007074405,Gene-Epi-Gene-Geno
120,2266,0.21339778027036,Gene-Epi-Gene-Geno
121,2267,0.49499546599999994,Gene-Epi-Gene-Geno
122,2268,0.623882476,Gene-Epi-Gene-Geno
123,2269,0.21868773896487861,Gene-Epi-Gene-Geno
124,2270,0.552015072,Gene-Epi-Gene-Geno
125,2271,0.21660904952967716,Gene-Epi-Gene-Geno
126,2272,0.21625559331294003,Gene-Epi-Gene-Geno
127,2273,0.22964415946903965,Gene-Epi-Gene-Geno
128,2274,0.2156143370084294,Gene-Epi-Gene-Geno
129,2275,0.2216455014326099,Gene-Epi-Gene-Geno
130,2276,0.59594791,Gene-Epi-Gene-Geno
131,2277,0.20215133320000062,Gene-Epi-Gene-Geno
132,2278,0.21336136381034004,Gene-Epi-Gene-Geno
133,2279,0.5149860079999999,Gene-Epi-Gene-Geno
134,2280,0.21067879818236576,Gene-Epi-Gene-Geno
135,2281,0.20011713652799998,Gene-Epi-Gene-Geno
136,2282,0.27245807277399997,Gene-Epi-Gene-Geno
137,2283,0.20000569863559997,Gene-Epi-Gene-Geno
138,2284,0.21988544270767268,Gene-Epi-Gene-Geno
139,2285,0.2003119854,Gene-Epi-Gene-Geno
140,2286,0.57880247,Gene-Epi-Gene-Geno
141,2287,0.2025487230000044,Gene-Epi-Gene-Geno
142,2288,0.22304062592002588,Gene-Epi-Gene-Geno
143,2289,0.22860343810883998,Gene-Epi-Gene-Geno
144,2290,0.3014069853,Gene-Epi-Gene-Geno
145,2291,0.61644375,Gene-Epi-Gene-Geno
146,2292,0.5680275079999999,Gene-Epi-Gene-Geno
147,2293,0.541725498,Gene-Epi-Gene-Geno
148,2294,0.481769872,Gene-Epi-Gene-Geno
149,2295,0.26593113918368,Gene-Epi-Gene-Geno
150,2296,0.2697928000126,Gene-Epi-Gene-Geno
151,2297,0.22347465312599998,Gene-Epi-Gene-Geno
152,2298,0.20663811200562304,Gene-Epi-Gene-Geno
153,2299,0.22774102838222832,Gene-Epi-Gene-Geno
154,2300,0.3391625426,Gene-Epi-Gene-Geno
155,2301,0.22475404405670002,Gene-Epi-Gene-Geno
156,2302,0.239101839919242,Gene-Epi-Gene-Geno
157,2303,0.21681593715102002,Gene-Epi-Gene-Geno
158,2304,0.3292748552,Gene-Epi-Gene-Geno
159,2305,0.3069040622,Gene-Epi-Gene-Geno
160,2306,0.49128902199999996,Gene-Epi-Gene-Geno
